Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2573277,0.53091115,0.2690218,0.24957289,0.51491165,0.26961762,,,,0.26015672,0.54140496,0.20151919,0.2523595,0.5251784,0.20346832,,,,0.26932457,0.5548084,0.02620852,0.25753587,0.5305237,0.024465084,,,
0.25,0.081795275,0.15956767,0.0007701516,0.045863718,0.08947175,0.0009897351,,,,0.08157804,0.15879391,0.009055853,0.045169048,0.087922804,0.0063319206,,,,0.08325776,0.156852,0.0013454556,0.046908084,0.08837167,0.00085920095,,,
0.5,0.07738517,0.15405895,0.00058215857,0.03780658,0.07526561,0.00028306246,,,,0.077145375,0.1532434,0.0063023567,0.037150346,0.07379632,0.0038499236,,,,0.08193968,0.15756021,0.0010462403,0.03965564,0.07625306,0.0009275079,,,
0.75,0.07774518,0.15796122,0.00049340725,0.034916036,0.07094176,0.00032562017,,,,0.07746161,0.15705208,0.00604105,0.034470156,0.06988765,0.0011923909,,,,0.0842606,0.1654655,0.0007596612,0.037903644,0.07443272,0.000513196,,,
1.0,0.08077789,0.16745548,-0.0001938343,0.18579794,0.3851658,0.0043991804,0.03905586,0.08096421,-0.00033950806,0.08051706,0.16659044,0.004238665,0.18434422,0.38140965,0.023956418,0.03923551,0.081178576,0.0027272105,0.08705246,0.17458872,0.0012390018,0.18422315,0.36947015,0.014466703,0.043448,0.087137476,0.00024169683
1.25,0.0847046,0.1790933,0.000369668,0.17939417,0.3792981,0.004086137,0.039020296,0.0825017,0.00046521425,0.08441912,0.17816734,0.005530238,0.17828532,0.37627283,0.021288693,0.039134074,0.08259283,0.0005106926,0.090732366,0.18572651,0.0015135407,0.18145,0.37142286,0.013909817,0.043461528,0.08896448,0.00071287155
1.5,0.08925815,0.19240665,0.00052565336,0.17736623,0.3823342,0.0038859248,0.042527527,0.09167319,-0.0007046461,0.0889633,0.1914585,0.0041344166,0.17620617,0.37921444,0.020565867,0.042734347,0.091968864,0.0008199811,0.09451823,0.19748533,0.0020177364,0.18190834,0.38007724,0.012725294,0.04642039,0.09699025,0.00048410892
1.75,0.09454022,0.20769028,0.00035893917,0.18024822,0.39597753,0.0040444136,0.042226397,0.092764884,0.00016385317,0.09429914,0.20685291,0.0041205883,0.17892712,0.39249137,0.021562338,0.0423101,0.09281069,0.00089496374,0.09889905,0.21081646,0.0021156669,0.18544687,0.39530465,0.012774646,0.0474894,0.101229966,0.000718832
2.0,0.10294568,0.23039193,0.0005838275,0.17774162,0.3977849,0.0047309995,0.044592652,0.09979814,7.164478e-05,0.10271923,0.22958252,0.008787394,0.17634743,0.39414516,0.022597075,0.044847213,0.100235716,0.0016698837,0.10631818,0.23120426,0.003033042,0.18330395,0.39862093,0.01276803,0.048926994,0.10639882,0.0006335974
2.25,0.10613405,0.24188459,0.000454247,0.17340267,0.39519298,0.0049631,0.04816466,0.10976957,0.000408113,0.10591738,0.24113023,0.010632098,0.17206673,0.39172506,0.022103429,0.048421953,0.11023683,0.0021464229,0.110205814,0.24460226,0.003241837,0.1771766,0.39324418,0.012358725,0.052072965,0.115576155,0.00097060204
2.5,0.11118812,0.25795496,0.00062960386,0.17397577,0.40362144,0.0043156147,0.05451555,0.12647535,-6.41346e-05,0.11091695,0.25710243,0.010953605,0.17262745,0.40014565,0.021838605,0.054706305,0.1268077,0.00421685,0.11571771,0.26228255,0.0039652586,0.17257576,0.39115542,0.013139725,0.05791033,0.13125795,0.0013988614
2.75,0.11961689,0.28239164,0.0014743805,0.1799749,0.4248849,0.0054228306,0.05284391,0.12475394,-6.842613e-05,0.11936526,0.28160906,0.014860749,0.17878623,0.4217963,0.024932504,0.05303466,0.12512049,0.0018848181,0.12427219,0.2877704,0.0056630373,0.17758961,0.41123465,0.013992727,0.056401346,0.13060555,0.0014690757
3.0,0.14072354,0.3379366,0.002077818,0.15598993,0.37459767,0.004062474,0.06557897,0.15748277,0.0006482005,0.1405684,0.337415,0.021741092,0.15461682,0.37113625,0.021215558,0.06576321,0.15785548,0.0065025687,0.14648743,0.3466761,0.008156836,0.15694149,0.3714166,0.0109962225,0.06822549,0.16146195,0.0021151304
