Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25853404,0.53451735,0.2728933,0.2507141,0.5183497,0.27326047,,,,0.26405793,0.55069023,0.20764256,0.2560884,0.5340699,0.2081644,,,,0.25464386,0.517311,0.021214664,0.24257049,0.4927838,0.020301163,,,
0.25,0.08197406,0.15995865,0.0008684993,0.04625114,0.09025136,0.00037658215,,,,0.08175426,0.15917951,0.008494675,0.045504116,0.08859872,0.006572306,,,,0.08221663,0.15507998,0.0015962124,0.04671245,0.08811071,0.0007739067,,,
0.5,0.07728968,0.15389393,0.0002720952,0.037456404,0.07458063,0.00015240908,,,,0.0770554,0.15307309,0.007118821,0.036731966,0.07296926,0.004385352,,,,0.08198357,0.15774722,0.0010812283,0.039305124,0.07562826,0.00012677908,,,
0.75,0.07683414,0.15613411,0.00014358759,0.033334732,0.06773927,-0.0002501011,,,,0.076530464,0.15515079,0.0043565035,0.03271931,0.0663321,0.001817584,,,,0.083101176,0.1631049,0.0015423894,0.034672968,0.068053566,0.00039166212,,,
1.0,0.080098495,0.16607006,-0.00039219856,0.18554506,0.38469484,0.003970623,0.037687268,0.07813788,-0.00057148933,0.07980271,0.16507791,0.004444301,0.1840937,0.3808117,0.02198422,0.037870333,0.07833764,0.0016564131,0.08627089,0.1727858,0.001601398,0.1826351,0.3657868,0.014477015,0.04180368,0.08372561,0.0005673766
1.25,0.08384158,0.17729336,-0.00019025803,0.17957602,0.37973565,0.0039721727,0.03917991,0.082850754,-0.0004581213,0.08355727,0.17632258,0.004157543,0.17814873,0.37592953,0.022467196,0.039377797,0.083095044,0.0021161437,0.08916323,0.18230885,0.0010393858,0.17918329,0.36636963,0.012873054,0.04347346,0.08888862,0.000223279
1.5,0.08842337,0.19063148,-0.00024461746,0.17507102,0.3774347,0.0037903786,0.04486187,0.09671748,-0.00037515163,0.08817741,0.18974178,0.0048398376,0.1739553,0.3743202,0.0209952,0.045077503,0.096998595,0.0015624762,0.093398474,0.19490068,0.0016244054,0.17759241,0.37059364,0.011905551,0.049492568,0.10327936,0.0003130436
1.75,0.09357761,0.2056029,0.0005403757,0.17192774,0.37774894,0.0037078857,0.044537604,0.097855255,0.00042414665,0.09331999,0.20468956,0.008244574,0.17075098,0.37452793,0.019956589,0.04466233,0.09796307,0.0025379062,0.09820263,0.20905285,0.0028024316,0.17632501,0.37535903,0.012457788,0.049784936,0.10598171,0.0007688999
2.0,0.10248279,0.2293877,0.00018799305,0.16990384,0.38029656,0.0037992597,0.044418275,0.09942163,0.00027674437,0.10210943,0.22822984,0.0074582696,0.16844697,0.37650415,0.019673765,0.044665057,0.09983308,0.0019200444,0.10664959,0.23163849,0.0030564666,0.17767514,0.38590303,0.012953937,0.049271964,0.10701666,0.0008109808
2.25,0.105839126,0.24124773,-0.00015592575,0.16485906,0.37577665,0.004170835,0.048513107,0.11057987,0.0006058216,0.10547202,0.24014288,0.0102879405,0.1635977,0.37248576,0.020829797,0.048775017,0.1110529,0.005069673,0.10931404,0.24218896,0.003322363,0.17213863,0.38137898,0.0119767785,0.05291031,0.11722459,0.0008548498
