Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25896558,0.5348927,0.2729743,0.2517901,0.52007174,0.27342552,,,,0.26225597,0.54436773,0.20700592,0.25610232,0.5315945,0.20953625,,,,0.29364556,0.5955717,0.028314114,0.2808029,0.5695242,0.027284503,,,
0.25,0.081645906,0.15923654,0.00071787834,0.046209395,0.09012361,0.0005001426,,,,0.081409246,0.1584335,0.009157479,0.04550283,0.08855472,0.006967187,,,,0.08567548,0.16187912,0.0013122559,0.05038995,0.09520905,0.0002193451,,,
0.5,0.077405326,0.15405518,0.0003041029,0.03840472,0.07643461,0.0002731681,,,,0.07724048,0.1533997,0.0054086447,0.037790865,0.07505271,0.0031118393,,,,0.08282543,0.1594185,0.0015356541,0.04119362,0.079287544,0.00039494038,,,
0.75,0.07751141,0.15743963,0.00018155575,0.035010487,0.0711126,0.000111460686,,,,0.07725364,0.15659341,0.0041639805,0.03452511,0.06998253,0.0011224747,,,,0.0838105,0.1646369,0.000869751,0.03751447,0.07369322,0.00055515766,,,
1.0,0.08151003,0.16892461,6.651878e-05,0.17270784,0.35792658,0.003741026,0.038571306,0.079936706,-0.0003297329,0.08125778,0.16806631,0.0033895373,0.17152257,0.3547619,0.022285998,0.038682695,0.080007814,0.0010716319,0.08767596,0.1758136,0.0015149713,0.17165922,0.34422234,0.012715042,0.042828113,0.08588175,0.0005809665
1.25,0.08545636,0.18063541,0.0005878806,0.16705279,0.3531118,0.0031965375,0.039277133,0.083022974,-0.00011873245,0.0851681,0.17970647,0.0033907294,0.1658632,0.3499748,0.01971811,0.03943635,0.083211526,0.0013697743,0.090743475,0.18579312,0.0013787746,0.16754006,0.34303063,0.0116048455,0.043635968,0.089342654,6.574392e-05
1.5,0.090366416,0.19474745,0.00016415119,0.16395254,0.35333192,0.002848804,0.04333952,0.09340042,0.00010955334,0.09006905,0.19382955,0.0061814785,0.16280012,0.35034758,0.019567728,0.043552373,0.093725175,0.0040057898,0.09434611,0.19729741,0.0010536313,0.16621521,0.34759068,0.011035264,0.04730057,0.09891536,0.00054985285
1.75,0.09641481,0.2117602,0.00024473667,0.16299486,0.35799298,0.0038511157,0.040164717,0.08821558,3.749132e-05,0.096078105,0.21078584,0.006622076,0.16179842,0.35496968,0.01852578,0.04025953,0.08832541,0.0029633641,0.09959813,0.21264827,0.003103137,0.1660969,0.35462734,0.011039078,0.044990003,0.09605649,0.0007734895
2.0,0.10959007,0.24520944,0.00076955557,0.16016687,0.35837582,0.003809929,0.044691697,0.099998355,-0.00011539459,0.10941526,0.24463683,0.010399938,0.15879422,0.35504112,0.020063758,0.044855736,0.10029099,0.0025448203,0.114359245,0.24940816,0.0036773682,0.16613628,0.36232963,0.010871887,0.049483243,0.10791891,0.00071132183
2.25,0.11260208,0.25657386,0.0010607839,0.15537229,0.3540296,0.0037953854,0.04876645,0.1111187,0.0004246235,0.11232062,0.25580016,0.011961222,0.15399753,0.35071558,0.017553985,0.04891723,0.11140461,0.003468454,0.11625384,0.25893122,0.0045782924,0.16016614,0.35673675,0.010019183,0.052461162,0.116846316,0.0006670952
2.5,0.118082374,0.27389634,0.0009586811,0.15175575,0.35200295,0.0032442808,0.057050277,0.13233018,-6.043911e-05,0.117823504,0.27315393,0.013033807,0.15025957,0.34835148,0.018688858,0.057173062,0.13254611,0.004025519,0.121091574,0.2754984,0.005158901,0.15517062,0.35303244,0.009801984,0.060214516,0.13699551,0.0017635226
2.75,0.12731862,0.30051148,0.0011688471,0.14885658,0.35134777,0.0028100014,0.06023498,0.14217326,0.00043439865,0.1269983,0.29966652,0.01660794,0.14727136,0.34750304,0.017530084,0.060266238,0.14220484,0.0034299493,0.13075195,0.3043393,0.0068613887,0.15045,0.35018864,0.009548545,0.06378314,0.14846215,0.002218783
3.0,0.13725276,0.3295256,0.001529932,0.13475902,0.32353845,0.0020200014,0.06647075,0.15958741,0.0001244545,0.13691837,0.3287171,0.020274937,0.13343646,0.32035765,0.014006138,0.066580586,0.15984838,0.0036370158,0.14208083,0.33847708,0.007858396,0.13443346,0.3202589,0.008451879,0.06844977,0.1630669,0.0017352104
3.25,0.14343628,0.3501355,0.0024612546,0.13017075,0.31775364,0.0027924776,0.08576114,0.20934746,0.0009791851,0.14312306,0.3493363,0.024549067,0.12874532,0.31424296,0.01446569,0.08588508,0.20962922,0.010089219,0.14666313,0.35715884,0.00961405,0.13067938,0.3182347,0.0078109503,0.08772765,0.21363723,0.0037078857
3.5,0.1549656,0.38441426,0.003506124,0.12643567,0.3136417,0.0036123395,0.10945324,0.27151436,0.0025021434,0.1547585,0.3837596,0.034918487,0.12503348,0.31004953,0.014143705,0.109631434,0.27185658,0.015140951,0.1575039,0.39059326,0.012148261,0.12673269,0.31428388,0.007786453,0.110979885,0.27521855,0.0063747168
3.75,0.17409879,0.43858856,0.005416155,0.12603128,0.3174972,0.0028538704,0.12560895,0.31643328,0.003980696,0.1739493,0.43822914,0.04920715,0.12464953,0.31402862,0.015993059,0.12579228,0.31690753,0.02174145,0.17579165,0.44164553,0.016499221,0.12755924,0.3204701,0.007721603,0.1269478,0.31893396,0.010710537
4.0,0.17940763,0.45856282,0.007975161,0.1289789,0.32966784,0.005058944,0.07988106,0.20417461,0.0024836063,0.17942026,0.4585556,0.06489879,0.12782726,0.32669613,0.020447493,0.080194354,0.20495774,0.012137532,0.17808665,0.4562867,0.01678127,0.13009895,0.33333448,0.009017706,0.078354985,0.2007581,0.004073441
4.25,0.21867228,0.56636935,0.012890756,0.13659127,0.35377648,0.0062574744,0.10102183,0.26165032,0.0044937134,0.21861935,0.56616676,0.09309095,0.13519533,0.35012043,0.025486767,0.100954354,0.26144528,0.023652673,0.22480007,0.5839758,0.028050601,0.13772309,0.35777104,0.011058927,0.10010927,0.2600595,0.0073495507
