Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.25860295,0.53405786,0.27181643,0.27965248,0.29432636,0.2793675,0.28742683,0.2498604,0.25626653,0.19723743,0.22336543,0.15471607,0.25120714,0.5187843,0.27239037,0.28109616,0.29559034,0.28226876,0.28949487,0.2525419,0.25897038,0.19784409,0.22553033,0.15362632,,,,,,,,,,,,,0.26068085,0.5397781,0.20414793,0.12671697,0.2543012,0.52656806,0.20454097,0.12437403,,,,,0.2807123,0.5650938,0.026830554,0.008976877,0.27702612,0.5576733,0.026817977,0.008806586,,,,
0.25,0.08147918,0.15895492,0.00053048134,0.0029116273,0.0027575493,0.007249415,0.004676819,0.009160638,0.0074029565,0.00937897,0.0084168315,0.008433938,0.04630032,0.090325706,0.00093370676,0.0023766756,0.0020785332,0.005096853,0.0033186078,0.006456971,0.005169153,0.0063414574,0.0058133006,0.005225599,,,,,,,,,,,,,0.081243075,0.15815426,0.007781625,0.006510675,0.045530684,0.08863367,0.0063971877,0.00416708,,,,,0.08278712,0.15591046,0.0019868016,0.0008919835,0.047076933,0.08865856,0.0007547736,0.00027352571,,,,
0.5,0.07698326,0.15325473,0.00037902594,0.0021565557,0.001977384,0.0051215887,0.0033208728,0.006583929,0.0052830577,0.0069734454,0.006097734,0.006367743,0.0384922,0.0766285,0.00010681152,0.001032114,0.0012023449,0.0027999878,0.0018173456,0.0037587285,0.0028972626,0.004003823,0.0034133196,0.0034432411,,,,,,,,,,,,,0.07670649,0.1523636,0.0067997575,0.005823016,0.037766997,0.07501732,0.005063951,0.003521502,,,,,0.08249502,0.15881772,0.0017343163,0.00086963177,0.04075502,0.07846072,0.00077426434,0.0002272129,,,,
0.75,0.076573804,0.15557273,0.00024199486,0.0019262433,0.0017486215,0.004345,0.0028757453,0.005548179,0.0044879317,0.0059301257,0.005174279,0.005429983,0.034841392,0.07078622,0.00010281801,0.0008471012,0.0009096861,0.0019509792,0.0012963414,0.002678752,0.002040863,0.0030444264,0.002470076,0.0026999116,,,,,,,,,,,,,0.07630069,0.15468381,0.005949497,0.005173683,0.034316506,0.069569595,0.0013374686,0.0017851591,,,,,0.0838235,0.16474622,0.0010508299,0.00069630146,0.037687376,0.07407055,0.00049072504,0.00019991398,,,,
1.0,0.0791206,0.16400667,0.0007787943,0.002348721,0.001734674,0.0041439533,0.0027940273,0.005248666,0.004283726,0.0057239532,0.0049178004,0.0052356124,0.033442523,0.06932198,-0.00021791458,0.00055480003,0.0007840395,0.0015500188,0.0010575652,0.002154708,0.0016294718,0.0025539398,0.0019972324,0.0022888184,0.07062618,0.14639883,0.00013786554,0.0012457967,0.00135535,0.002964735,0.001972258,0.0042049885,0.0031577349,0.005132556,0.0038956404,0.004696548,0.078833774,0.16308193,0.0035767555,0.00363338,0.032997545,0.06826139,0.0016317368,0.0014545321,0.07058204,0.14601173,0.005174279,0.004492402,0.085776776,0.17207816,0.0016252995,0.00094538927,0.036754835,0.07373446,0.0005991459,0.00017774105,0.0742168,0.1488875,0.0023055077,0.0010578036
1.25,0.08288893,0.17524023,9.2327595e-05,0.0018742085,0.0018129349,0.0042176843,0.0028805137,0.00533551,0.0043688416,0.005912423,0.0050189495,0.005373776,0.03348796,0.070798814,0.000592947,0.0011057854,0.0007324219,0.0013704896,0.0009498,0.0018913746,0.0014323592,0.0022609234,0.0017564297,0.0020352006,0.07935574,0.1677705,0.00042045116,0.0016278625,0.001506269,0.0033733845,0.0022169948,0.0048948526,0.0036330223,0.0061291456,0.004549265,0.0056396723,0.08256529,0.17423984,0.0066100955,0.005391538,0.033257797,0.07018486,0.0015801191,0.0016555786,0.0793634,0.1674828,0.00556463,0.005306065,0.088716015,0.18164313,0.0012145042,0.0009793639,0.03738375,0.076542005,-2.1219254e-05,0.000102460384,0.08410637,0.17220503,0.001846075,0.0010941625
1.5,0.08721141,0.1879757,5.364418e-05,0.0019910932,0.0019735098,0.0045005083,0.0030930042,0.0057239532,0.004670322,0.006433308,0.005407572,0.0058138967,0.034637004,0.07465669,0.00012362003,0.00074762106,0.0007225275,0.0012939572,0.00091791153,0.00179106,0.0013552308,0.0021633506,0.0016601682,0.0019630194,0.084294684,0.181689,0.0002644658,0.0016964674,0.0017117262,0.0039325356,0.0025627613,0.005769789,0.0042592287,0.0072475076,0.0053640604,0.0066024065,0.08674878,0.18667641,0.004483521,0.004201114,0.03449513,0.07423075,0.00095897913,0.0012367964,0.08432291,0.18145613,0.0052267313,0.005535662,0.09208111,0.19238208,0.0016809106,0.0012513399,0.039247844,0.08199926,0.00077706575,0.00029981136,0.08950351,0.1869968,0.0029061437,0.0014805198
1.75,0.09175252,0.2015454,-0.00078701973,0.0015878677,0.0022010803,0.0049957633,0.0034374595,0.0064353943,0.0052248836,0.0073155165,0.006086588,0.006523609,0.03640056,0.079958186,-0.00045764446,0.00039952993,0.0007557273,0.0013501644,0.00095796585,0.0018731356,0.0014157891,0.0022307038,0.0017239451,0.0020030737,0.08249319,0.18120618,0.0006581545,0.0018913746,0.0017796755,0.0040760636,0.0026646256,0.0059758425,0.004436016,0.0075080395,0.005595207,0.0069050193,0.09138135,0.20043358,0.004183233,0.0044525266,0.03629765,0.07961436,0.0016379952,0.0014723539,0.08272743,0.18145229,0.0041031837,0.0046899915,0.09529276,0.20307378,0.0018941164,0.0014051795,0.04154044,0.08852482,0.00077593327,0.00033324957,0.08715986,0.18574215,0.0029063225,0.0015292168
2.0,0.10117143,0.22639716,0.00079762936,0.0029948354,0.002819717,0.0072422624,0.004671037,0.010103822,0.0077890754,0.012420118,0.009626031,0.0115914345,0.08358443,0.18704171,0.0011519194,0.0037788749,0.003833294,0.008830905,0.0058912635,0.0117996335,0.009121001,0.012233138,0.010357738,0.009545803,0.076764874,0.17178121,0.00032299757,0.001503408,0.0014902949,0.0032097697,0.002138853,0.004606068,0.0034257174,0.005667269,0.004246652,0.0051620603,0.10134289,0.22649784,0.0099383,0.009671509,0.08295689,0.18540578,0.0100085735,0.00746578,0.07683648,0.17172687,0.0055267215,0.005271077,0.10588402,0.23017438,0.0038862824,0.002116263,0.089762904,0.19512972,0.0030850768,0.0016389489,0.080739416,0.17551415,0.0019476414,0.0012020469
2.25,0.09698736,0.22101581,0.00090777874,0.0030449629,0.0027788281,0.006982982,0.004562378,0.009612739,0.007486105,0.011613965,0.009125054,0.010702431,0.077904955,0.17753063,0.0008942485,0.002537787,0.002434492,0.0060499907,0.0038281083,0.008693576,0.006431639,0.009525478,0.0077052712,0.0075857043,0.087281525,0.19889806,0.0007355213,0.0020018816,0.0018716455,0.0041986704,0.0027670264,0.0060755014,0.004517913,0.0074498653,0.0056020617,0.006768763,0.09708062,0.22102354,0.008535862,0.008247495,0.077596076,0.17666306,0.006612599,0.0053852797,0.08732475,0.19881235,0.00580281,0.00564754,0.10104926,0.22418271,0.0033074617,0.001988113,0.08436966,0.18717821,0.0025532842,0.0013641715,0.09273742,0.2057425,0.002872467,0.001663208
