Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.25855058,0.5336415,0.27234578,0.27944916,0.29426342,0.27929473,0.2873326,0.24994874,0.25634998,0.19749916,0.22366327,0.15494215,0.25119385,0.5184574,0.2727762,0.28072494,0.2954793,0.28219128,0.28936166,0.2526434,0.25905758,0.19813073,0.22585422,0.15382707,,,,,,,,,,,,,0.26350358,0.54489195,0.20954674,0.12984562,0.25515914,0.5276367,0.20947993,0.12723446,,,,,0.26960948,0.5479293,0.024116397,0.008208096,0.25856975,0.52549314,0.022396743,0.007412493,,,,
0.25,0.081744656,0.15942429,0.0010079741,0.0033048391,0.0028532743,0.007573426,0.0048692226,0.009621263,0.007756889,0.009806812,0.008848667,0.008755922,0.046994668,0.09165237,0.000497818,0.0020971894,0.0021394491,0.0053108335,0.0034432411,0.0067810416,0.0054091215,0.006693661,0.006131828,0.0055267215,,,,,,,,,,,,,0.08153495,0.15867628,0.008411109,0.006973028,0.046262413,0.090031914,0.0065730214,0.0044344664,,,,,0.08529935,0.1610226,0.0014563203,0.00077068806,0.051217824,0.09668571,0.00088351965,0.00025600195,,,,
0.5,0.07729772,0.1538468,0.00047945976,0.002251625,0.002034843,0.005308032,0.0034286976,0.006818056,0.0054650307,0.007189989,0.006330192,0.006532073,0.038292482,0.0762141,0.00032407045,0.0012416244,0.0012196302,0.0028572083,0.001857698,0.003835678,0.0029560924,0.0040967464,0.0034920573,0.0035197735,,,,,,,,,,,,,0.07707348,0.15306833,0.006958008,0.0058934093,0.037602507,0.07467878,0.0037226677,0.0030761957,,,,,0.083065994,0.15990582,0.001349926,0.0007702112,0.04027862,0.07753818,0.0004426241,0.00019454956,,,,
0.75,0.077109516,0.15663372,0.00028520823,0.0019133687,0.0018010736,0.004495442,0.0029728413,0.005744338,0.0046536326,0.0061244965,0.0053632855,0.0055674314,0.034485377,0.070050664,1.001358e-05,0.0008420944,0.000931561,0.00200212,0.0013370514,0.0027188659,0.0020859241,0.003016293,0.0024954677,0.0026408434,,,,,,,,,,,,,0.07683834,0.1557617,0.0047376156,0.0043878555,0.034032647,0.068988785,0.0044385195,0.0031087995,,,,,0.08403845,0.16513284,0.0018396974,0.0010139346,0.03711346,0.07292675,0.0003246069,8.648634e-05,,,,
1.0,0.079952136,0.16570316,5.5909157e-05,0.0018017888,0.0017744303,0.004260361,0.0028716922,0.0054010153,0.0044223666,0.0058927536,0.0050816536,0.005345762,0.08887718,0.18420058,0.0003504753,0.0014064312,0.0015766621,0.003191173,0.002231896,0.0044177175,0.00347054,0.0054466724,0.004325986,0.0053119063,0.053488728,0.110856965,-4.0769577e-05,0.0008211732,0.000867188,0.0016592741,0.0011675358,0.00220865,0.0017251372,0.002499044,0.0020560622,0.0022228956,0.07969923,0.1648637,0.0053736567,0.004570961,0.08944431,0.1850221,0.0040739775,0.0044422746,0.05390973,0.11151622,0.0018701553,0.001874268,0.086663075,0.173832,0.0008841157,0.0007826686,0.091874294,0.18428485,0.003044784,0.0017794371,0.058171872,0.11668329,0.00054866076,0.0005091429
1.25,0.08378239,0.1770993,-0.00026607513,0.0016598105,0.0018361807,0.004290998,0.0029258132,0.0054487586,0.0044633746,0.006019652,0.005139053,0.0054561496,0.08911828,0.1883783,8.612871e-05,0.0013303757,0.001626432,0.0032595992,0.0022894144,0.0045339465,0.003565073,0.0056629777,0.004449129,0.005464494,0.0427713,0.09041002,-0.00046908855,0.000592947,0.0007945299,0.0014643669,0.0010373592,0.0019816756,0.0015311241,0.0022428036,0.0018453002,0.0019664168,0.08353637,0.17627016,0.0055754185,0.004827082,0.08970625,0.18928923,0.0045202374,0.0049480796,0.043075137,0.09089288,0.0031818151,0.0022490025,0.08960308,0.1834652,0.0019028783,0.0011528134,0.09422446,0.19292763,0.0034552217,0.0020291805,0.047398355,0.09704966,0.00045776367,0.00029218197
1.5,0.088068284,0.18979311,0.00048828125,0.0022813678,0.0019906163,0.0045621395,0.003131926,0.005834937,0.004755676,0.0065719485,0.005511284,0.005893111,0.09519559,0.20515294,0.00087183714,0.002111733,0.0020104647,0.0041998625,0.0028975606,0.0059165955,0.0046001077,0.0073618293,0.0057545304,0.006960511,0.041130442,0.08863889,7.849932e-05,0.00086450577,0.0008177161,0.0014775395,0.0010477304,0.0020123124,0.0015388131,0.00227803,0.0018415451,0.0019667745,0.087727204,0.18875483,0.005561352,0.004602313,0.09576578,0.20605071,0.007149577,0.006538272,0.041341566,0.08895097,0.00036126375,0.000590384,0.09268219,0.19362321,0.0019810796,0.0012977719,0.10188415,0.21284711,0.003953576,0.0025057793,0.045345813,0.09473235,0.00073736906,0.00039088726
1.75,0.09278354,0.20377912,0.00048613548,0.0024610162,0.0022195578,0.0050518513,0.0034715533,0.0065282583,0.0053061843,0.007483661,0.006204903,0.006728232,0.10553575,0.23178662,0.0011921525,0.0028877854,0.0027657747,0.006169319,0.0041333437,0.008794308,0.006750405,0.0108526945,0.008466601,0.009993553,0.038087863,0.08365181,-0.00024688244,0.0006905198,0.0008701682,0.0016052127,0.0011290908,0.002215147,0.00168854,0.0025485754,0.0020221472,0.002120614,0.09247049,0.20282498,0.0062958,0.005444944,0.10603713,0.23258209,0.008200407,0.008406043,0.038254272,0.08390701,0.002845645,0.0021122694,0.09583061,0.20431544,0.0019598603,0.0014648438,0.11258709,0.24004103,0.005725205,0.0035563111,0.04364431,0.09305175,0.00081050396,0.00040513277
2.0,0.09784613,0.21892692,0.0006147623,0.0026555061,0.002550006,0.005855918,0.0040007234,0.007730305,0.0062015653,0.009041667,0.007360935,0.0080451965,0.103626795,0.23186095,0.0011621714,0.0027498007,0.0026116967,0.005844116,0.0038938522,0.008286297,0.006309092,0.010039389,0.007843256,0.009055078,0.046768352,0.104642384,7.659197e-05,0.0008409023,0.00087565184,0.0015679598,0.0011259913,0.0021493435,0.0016605258,0.0025107265,0.0020092726,0.0021864176,0.09740104,0.21772419,0.008256853,0.007164359,0.10409459,0.23268653,0.008476019,0.008020937,0.047032252,0.10513296,0.003748238,0.0026390553,0.09881777,0.21507522,0.003110528,0.001989901,0.11019098,0.23982881,0.0043079257,0.0027884245,0.050335694,0.10955479,0.0008018613,0.0005362034
2.25,0.10397413,0.23690827,0.0004891157,0.0028868318,0.0029487014,0.006807983,0.004635513,0.009112418,0.0072624683,0.010780811,0.008698761,0.009593248,0.106116645,0.24179007,0.0005937815,0.0025812984,0.002939999,0.0066408515,0.0044137836,0.0093624,0.007119119,0.011152923,0.008749068,0.009865403,0.047563173,0.10837417,-0.00026202202,0.00065374374,0.0009109974,0.0016284585,0.0011674166,0.0022389293,0.0017320514,0.0026385188,0.00209409,0.0023237467,0.10361331,0.2359603,0.009673238,0.00815922,0.10648359,0.24249685,0.008570015,0.008447945,0.047846463,0.108961545,0.0022003055,0.0020807385,0.104720585,0.23273994,0.003417194,0.0022011995,0.11059419,0.24579394,0.004591644,0.003077805,0.05190547,0.115359135,0.0008275509,0.0005224943
