Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25783458,0.5323009,0.27113044,0.25018525,0.51650876,0.2716704,,,,0.26186582,0.53978187,0.2043218,0.25575706,0.5271899,0.2064355,,,,0.27971712,0.571154,0.027020931,0.26895142,0.54917157,0.025728464,,,
0.25,0.08245104,0.16087845,0.00020593405,0.046184544,0.09011527,0.00046533346,,,,0.082215525,0.16007343,0.008624256,0.045403685,0.08840086,0.0072041154,,,,0.085574724,0.16172895,0.0015853643,0.048090003,0.09088602,0.0008381009,,,
0.5,0.078715704,0.15672876,0.0005610585,0.039373726,0.078395985,0.0006274581,,,,0.0784788,0.15594612,0.005725324,0.038770914,0.077042125,0.0046203732,,,,0.08496498,0.16391023,0.0010936856,0.042109255,0.08123508,0.00032794476,,,
0.75,0.079244226,0.16102299,-0.00016057491,0.037294287,0.07578139,-0.0002477169,,,,0.078972206,0.16017956,0.005220294,0.036863584,0.07477052,0.0030890703,,,,0.0868002,0.1709416,0.0018254519,0.04103772,0.0808184,0.00017231703,,,
1.0,0.08304413,0.17216292,-0.0004618168,0.18047811,0.37415817,0.0036578178,0.041691467,0.08643266,1.8537045e-05,0.08276622,0.1713125,0.0031794906,0.1791794,0.37087196,0.022212565,0.041886456,0.08669809,0.0008594394,0.09032188,0.18162961,0.0022243261,0.17944263,0.36084384,0.013179243,0.046525642,0.0935591,0.0008684993
1.25,0.08752396,0.18505913,-0.0005375147,0.17409833,0.36811045,0.003229022,0.04310761,0.09114598,7.325411e-05,0.08722817,0.18418488,0.0080528855,0.17253038,0.36430305,0.020029485,0.043265507,0.09135641,0.00021833181,0.093896836,0.1927878,0.0019016266,0.1737889,0.35682118,0.011902511,0.047841057,0.09822665,0.0009366274
1.5,0.09307034,0.20062299,-0.00010347366,0.16925992,0.3648577,0.0030374527,0.048742063,0.10506868,-0.0002655983,0.09279772,0.19984275,0.0053052306,0.16809596,0.36199984,0.018440485,0.048992563,0.105506994,0.0035890937,0.09860999,0.20681195,0.0018310547,0.17153744,0.3597606,0.011162043,0.053499833,0.11220369,0.0010970831
1.75,0.09909841,0.21769865,0.00043451786,0.16668703,0.3661768,0.0025666952,0.050377645,0.11066924,0.00014358759,0.09884414,0.21701129,0.0072692633,0.16516519,0.36261845,0.018583,0.05061202,0.11111817,0.0031055212,0.10369618,0.22209992,0.0027316809,0.16949755,0.36303547,0.010987222,0.055747118,0.11940102,0.0011383295
2.0,0.106182285,0.23762473,4.9710274e-05,0.16790397,0.37575135,0.004725635,0.04946256,0.11069198,-4.7683716e-05,0.10590644,0.23695017,0.008580148,0.16619608,0.37183943,0.02148658,0.049717672,0.11123602,0.002074957,0.11049867,0.24172421,0.0035958886,0.17219575,0.37669125,0.011583447,0.05370413,0.11748186,0.0010244846
2.25,0.11361998,0.25892925,0.0006583929,0.16412297,0.37402079,0.004000008,0.05337637,0.12163972,1.2814999e-05,0.113244236,0.25808513,0.00969708,0.16249998,0.37033963,0.01896292,0.053580597,0.122110896,0.00281924,0.11791112,0.26353064,0.0036917329,0.16694598,0.37312326,0.010371625,0.05747988,0.12846719,0.0008645654
2.5,0.12325883,0.2859337,0.0013885498,0.16454782,0.38171518,0.004352629,0.05913181,0.13717295,0.00072848797,0.1229487,0.28524384,0.013768017,0.1630513,0.37828282,0.021427453,0.05930143,0.1375807,0.003558457,0.1279654,0.2922797,0.005955279,0.16654122,0.38038886,0.01119566,0.0631592,0.14425892,0.0014816523
2.75,0.13619067,0.3214782,0.001721561,0.17144981,0.4047074,0.004680693,0.061997723,0.14634567,0.00062024593,0.13594632,0.32079303,0.015512228,0.17002985,0.40122008,0.023093343,0.062131,0.14661075,0.0035996437,0.14083481,0.32866842,0.0077121854,0.1704799,0.39785162,0.012354434,0.06621686,0.15453133,0.0022327304
3.0,0.13628249,0.32721558,0.0016955137,0.14725666,0.35356468,0.0037657619,0.06789595,0.16301884,0.0005854964,0.13598807,0.32641402,0.021603048,0.14590822,0.3502255,0.017527819,0.06802599,0.16328372,0.006149292,0.14086041,0.33581197,0.0071437955,0.14516895,0.34608352,0.009680331,0.07023781,0.16744731,0.0017589927
