Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25751004,0.5313308,0.2717902,0.2500446,0.5159271,0.27194256,,,,0.26297298,0.5453081,0.2065441,0.2550865,0.5289545,0.20885736,,,,0.2885875,0.5887277,0.028386831,0.28273937,0.57679737,0.026328504,,,
0.25,0.08124662,0.15843637,0.000700295,0.044920214,0.08759744,0.00056040287,,,,0.08100222,0.15761842,0.0094181895,0.044246264,0.08609673,0.0061613917,,,,0.08326388,0.15717793,0.0016382933,0.04501062,0.08496692,0.00049859285,,,
0.5,0.076847255,0.15294744,0.00050085783,0.037058398,0.07375654,0.00024962425,,,,0.07665405,0.15222654,0.0055835247,0.03640376,0.072293885,0.0029383898,,,,0.08097247,0.15568204,0.0016320348,0.0380838,0.07322197,0.00030821562,,,
0.75,0.07675241,0.15591809,0.00015312433,0.033630814,0.06831906,-0.00019049644,,,,0.076470956,0.1550024,0.005752921,0.033098813,0.06708946,0.0013915896,,,,0.08324405,0.16341539,0.00082814693,0.035470974,0.06963264,8.010864e-05,,,
1.0,0.07902188,0.16379592,0.00059890747,0.18386994,0.38112417,0.0041894317,0.03784503,0.078444876,0.00022983551,0.07871897,0.16280447,0.0055936575,0.1826195,0.3776888,0.02326709,0.038098536,0.07879438,0.0027505755,0.08554693,0.17135938,0.0012426972,0.18250607,0.3655786,0.015045047,0.041741654,0.08361287,0.0005041957
1.25,0.08223661,0.17386223,0.00051897764,0.18145168,0.38361984,0.004377961,0.039330006,0.08315035,-8.869171e-05,0.08193412,0.17284775,0.0035102367,0.18033354,0.3804306,0.02212596,0.039548937,0.08343221,0.0016642809,0.08774235,0.1793119,0.0017322898,0.18636318,0.38085526,0.0136063695,0.043197546,0.088279314,0.00036978722
1.5,0.086222686,0.18585329,-0.00037801266,0.1846924,0.39810506,0.0045109987,0.043359157,0.093460806,0.00015288591,0.085923575,0.1848253,0.007270932,0.18355569,0.3948362,0.023896277,0.04368951,0.09397802,0.0014028549,0.09077521,0.1892298,0.0016156435,0.1911385,0.39844692,0.013459623,0.047178753,0.09834872,0.00070637465
1.75,0.09071403,0.1992801,0.0003039837,0.19293056,0.42382884,0.0049939156,0.041796666,0.0918187,-5.9485435e-05,0.09040942,0.19822484,0.004649937,0.1919165,0.42078155,0.025065124,0.041904185,0.09187594,0.002135396,0.094355345,0.20058335,0.0021050572,0.20027687,0.42575443,0.014473319,0.046302434,0.098431066,0.00060385466
2.0,0.1051418,0.23530659,0.0002860427,0.18217395,0.407704,0.0049756765,0.043124016,0.09651124,-0.00023543835,0.104897454,0.23435582,0.0079087615,0.180867,0.40408257,0.02362883,0.043410003,0.09698412,0.0022348166,0.109866455,0.23820534,0.0035731196,0.18871865,0.4091676,0.013077319,0.047046196,0.102002524,0.00052160025
2.25,0.10737373,0.24471582,0.00028461218,0.17808682,0.40587825,0.0052636266,0.04604756,0.10494715,-0.0006155968,0.10711515,0.24377394,0.009548485,0.17691454,0.40262422,0.021889925,0.04625912,0.105277054,0.0018305779,0.111886,0.2474191,0.0031629205,0.18373622,0.40630507,0.012658536,0.049283095,0.10898217,0.0012280941
