Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2577451,0.5324866,0.27169085,0.24981712,0.51610786,0.27245975,,,,0.263235,0.5471541,0.2070778,0.25499043,0.53001714,0.20930558,,,,0.2654521,0.54507166,0.023751974,0.25395688,0.52146775,0.022758126,,,
0.25,0.082371,0.16074823,0.00026839972,0.046667587,0.09107249,0.00030755997,,,,0.082201056,0.1600585,0.010565281,0.04586659,0.08930952,0.0064124465,,,,0.083505444,0.15766229,0.001818955,0.04789677,0.0904314,0.0007185936,,,
0.5,0.07870091,0.15672779,1.4841557e-05,0.039793525,0.079246245,0.000228405,,,,0.078501545,0.15599799,0.004773438,0.039187204,0.07787267,0.0030657053,,,,0.08378746,0.16134642,0.0014418364,0.041468665,0.079854675,0.00066131353,,,
0.75,0.07947173,0.16151115,4.8160553e-05,0.037629124,0.076474026,0.00025057793,,,,0.07924344,0.16072668,0.004797578,0.037190095,0.07543137,0.0026249886,,,,0.086481504,0.17004226,0.0015279055,0.04005846,0.07876402,0.0007644892,,,
1.0,0.082497336,0.17105468,-0.00027108192,0.19181696,0.3977242,0.004147589,0.040597603,0.08417738,9.602308e-05,0.08223108,0.17019789,0.004831493,0.19057193,0.3944365,0.02444154,0.040831562,0.084511176,0.0022747517,0.08879446,0.17827679,0.0014258027,0.19224727,0.38598382,0.01619035,0.045157526,0.09066487,0.00059753656
1.25,0.08748336,0.18500149,-6.234646e-05,0.18552105,0.39232227,0.0041184425,0.04050901,0.0856646,-8.738041e-05,0.087182075,0.18407622,0.006600976,0.18442261,0.38938987,0.021360576,0.040689677,0.08591218,0.00010341406,0.09355971,0.19179094,0.0015032291,0.18865436,0.3867284,0.014957428,0.04515033,0.092555046,0.00072455406
1.5,0.09423292,0.20316112,0.00010704994,0.18327178,0.39512414,0.0040100813,0.04521673,0.09748486,0.00031727552,0.09396438,0.20232028,0.0068956614,0.1819675,0.39180496,0.022571445,0.045446895,0.0978544,0.0016317368,0.099669844,0.20859872,0.0021797419,0.19046955,0.39863312,0.01372844,0.04936679,0.10331961,0.00084382296
1.75,0.10295716,0.2262132,0.00074112415,0.18540691,0.4073684,0.0045262575,0.046944637,0.10314481,-0.0011731386,0.102732316,0.22548342,0.007070899,0.18397127,0.40379184,0.022574902,0.04709173,0.10335992,0.0034150481,0.107694656,0.23008667,0.0026840568,0.19176883,0.40970883,0.013551831,0.052119177,0.111351185,0.0009970069
2.0,0.11223502,0.25121418,0.00036346912,0.18175258,0.40681443,0.004785478,0.04517601,0.10111687,-0.0005284548,0.111964285,0.25043893,0.008625567,0.18011683,0.40288085,0.024513364,0.045462087,0.10168847,0.002816081,0.11815416,0.2578308,0.003974259,0.18952991,0.41358382,0.013442993,0.0498713,0.10882695,0.0004492402
2.25,0.1228248,0.27995682,0.0012944341,0.17811279,0.40597576,0.005028546,0.048600245,0.110775426,0.00035238266,0.122513205,0.27915844,0.0132136345,0.17679624,0.4028477,0.022337377,0.048830204,0.111264445,0.0023430586,0.12917332,0.28808674,0.0049963593,0.18376374,0.40983617,0.013740182,0.0525613,0.11722401,0.0010151267
