Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.25900072,0.53494966,0.2737068,0.28084373,0.29582232,0.28027767,0.28861254,0.2504335,0.25693882,0.19768691,0.22382367,0.15509343,0.2516285,0.5197228,0.27406043,0.28190994,0.2968378,0.28278875,0.29036397,0.2528085,0.25935322,0.19816601,0.22576487,0.15394682,,,,,,,,,,,,,0.26430014,0.5475133,0.20696491,0.12761688,0.25691688,0.53221846,0.20860028,0.12603247,,,,,0.26602823,0.5350357,0.024618924,0.008143902,0.259212,0.5213269,0.02327323,0.007458985,,,,
0.25,0.08092378,0.15783754,0.00061416626,0.002906561,0.0027100444,0.007122755,0.004601836,0.009020209,0.0072820783,0.009257495,0.008287907,0.0082883835,0.04546673,0.088680446,0.00067448616,0.0021017194,0.0020068288,0.0049087405,0.0032018423,0.006260991,0.004990399,0.006280422,0.00562793,0.0051445365,,,,,,,,,,,,,0.080743864,0.15713309,0.008713961,0.0067712665,0.0447622,0.08711031,0.0048499703,0.003486991,,,,,0.08235486,0.15497003,0.001845181,0.00090676546,0.047761396,0.0898743,0.00087583065,0.0002901554,,,,
0.5,0.07653639,0.1523425,0.00044196844,0.0021928549,0.0019440651,0.0050133467,0.003260076,0.006413102,0.0051587224,0.0068184137,0.005958736,0.0061891675,0.03686725,0.07338273,0.00028693676,0.0011671782,0.0011531115,0.0026289225,0.0017285943,0.0035101175,0.0027213693,0.0038141012,0.0032011867,0.0032687187,,,,,,,,,,,,,0.07618204,0.15129462,0.0048280954,0.004558623,0.035983786,0.07146243,0.0024725199,0.0019873977,,,,,0.08137213,0.1564796,0.0010027289,0.0006992221,0.038373254,0.07379224,-0.00021517277,-6.3061714e-05,,,,
0.75,0.07645918,0.1553252,-0.00023555756,0.0015331507,0.0017157793,0.004242599,0.002818346,0.0053954124,0.004377961,0.005811751,0.0050361753,0.0052897334,0.032740667,0.066511974,-0.00042247772,0.0004554391,0.00084757805,0.0017488599,0.0011807084,0.002380252,0.001819849,0.0027062297,0.0021816492,0.0023718476,,,,,,,,,,,,,0.07612138,0.1543101,0.005358875,0.004659593,0.032019533,0.06490867,0.0022745132,0.0017108321,,,,,0.0831226,0.16325474,0.0011253357,0.0008093715,0.035174854,0.069084235,1.5497208e-06,2.8967857e-05,,,,
1.0,0.09087909,0.18836862,6.771088e-05,0.0020110607,0.0022063255,0.0057778955,0.003706932,0.007967949,0.0061700344,0.009658098,0.00758034,0.009090304,0.083509386,0.17309316,0.00089520216,0.002444148,0.0022501945,0.005818963,0.0036267042,0.0087118745,0.0064271092,0.010675788,0.008254111,0.009268403,0.041012954,0.08500914,0.0003183484,0.0010910034,0.00081962347,0.001598537,0.0011069775,0.0022000074,0.0016818643,0.0025774837,0.0020352602,0.0023072958,0.09098863,0.1882255,0.0072317123,0.007238865,0.08306864,0.17184164,0.0078004003,0.006983936,0.04093248,0.08467582,0.0013622642,0.0015743375,0.096062206,0.19267704,0.0025468469,0.0013957024,0.08662651,0.17375135,0.0033650994,0.0014767051,0.045074984,0.09040928,0.0009854436,0.00038933754
1.25,0.087768555,0.1855471,0.0008366108,0.0025215745,0.0021029115,0.005312443,0.0034653544,0.007179141,0.005605161,0.008533001,0.0067806244,0.007923961,0.08008053,0.16929424,0.0010583997,0.002351582,0.0019928813,0.0050761104,0.003182888,0.007609546,0.0056227446,0.009380639,0.0072310567,0.008216381,0.04759585,0.10062,2.0682812e-05,0.0010072589,0.00090777874,0.0018274784,0.0012432933,0.0025796294,0.0019414425,0.0031020641,0.002384305,0.0027768016,0.08775418,0.18520212,0.0064267516,0.006167233,0.07973104,0.16826956,0.008112013,0.0067245364,0.047378927,0.09999156,0.0013230443,0.0017696619,0.09244346,0.18936622,0.002267301,0.0013241172,0.08185571,0.16767769,0.0026922822,0.0011909604,0.050585818,0.10362275,0.0013786554,0.00057828426
1.5,0.087776184,0.18918781,7.3730946e-05,0.002028048,0.0021739006,0.00537014,0.0035434961,0.007234633,0.0056901574,0.008588672,0.0068428516,0.007901251,0.07737586,0.16677155,4.684925e-05,0.0014827847,0.0018362999,0.0045767426,0.0028822422,0.006828904,0.005055845,0.008488297,0.006505847,0.0074756145,0.05809706,0.1252191,-0.0005708933,0.000752151,0.001137197,0.002449274,0.0016293526,0.0035542846,0.0026456714,0.004357636,0.003304243,0.0038897991,0.08763422,0.1886102,0.005207598,0.005581796,0.07699588,0.16571389,0.005183041,0.005061686,0.057897057,0.12460857,0.0032188892,0.003048122,0.09249957,0.19342446,0.0023493767,0.0014794469,0.07859056,0.16433953,0.0025767088,0.0011179447,0.061752927,0.12913062,0.0012049079,0.0007021427
1.75,0.09137023,0.20070322,0.0001462102,0.0022056103,0.002384305,0.005799353,0.0038536787,0.0077968836,0.0061564445,0.009294212,0.007400155,0.008467078,0.076170936,0.16731654,-1.6093254e-05,0.0014327168,0.0017553568,0.0042790174,0.0027084947,0.006361544,0.004697442,0.007934928,0.006035924,0.0070325136,0.058639918,0.12880804,0.00014430285,0.0012302399,0.0011872649,0.002554834,0.0017056465,0.0036904216,0.0027577877,0.0045375824,0.0034404397,0.0041496158,0.09113551,0.19997308,0.007614374,0.00703609,0.075822465,0.1663726,0.004698038,0.004777193,0.058221042,0.12775087,0.0026177168,0.0025832057,0.09634063,0.20570669,0.002611816,0.0016229153,0.07708216,0.16458596,0.0018529296,0.0009133816,0.062487286,0.13342297,0.0014260411,0.00075238943
2.0,0.10267064,0.22975162,0.00063353777,0.0032616854,0.0033621192,0.008570433,0.00557214,0.0119921565,0.009269714,0.014603674,0.011426747,0.013291061,0.10302193,0.23053771,0.0011458397,0.0028291345,0.0025792718,0.0065840483,0.0040899515,0.009790599,0.007089615,0.01185143,0.008880794,0.010448277,0.0646071,0.14457479,0.00033038855,0.0013218522,0.0012575984,0.0027022958,0.0018044114,0.00387913,0.002908647,0.004771471,0.0036100745,0.0043470263,0.10252564,0.22928393,0.0121276975,0.010799706,0.102871634,0.2300577,0.0075646043,0.008022606,0.06455586,0.14436994,0.005137861,0.0042456985,0.10713411,0.23367243,0.0044025183,0.0024389625,0.11040465,0.24080585,0.004133761,0.0023169518,0.068896145,0.1502708,0.0019444823,0.0009686947
2.25,0.10433915,0.23777165,0.0005069375,0.0033571124,0.0035881996,0.009111345,0.005934179,0.012731135,0.0098593235,0.015394509,0.012106717,0.0137786865,0.09995324,0.22777689,0.000854969,0.0024905205,0.0024113655,0.0059948564,0.0037602186,0.008888125,0.0064461827,0.010834277,0.008078992,0.009630322,0.07353819,0.16758135,-0.00014305115,0.0012506843,0.0015702248,0.0034891367,0.0023015738,0.0050129294,0.0037445426,0.006136894,0.0046228766,0.005494058,0.104065895,0.23710732,0.013298154,0.011633515,0.09977769,0.22733693,0.008439422,0.008190215,0.07331824,0.16705081,0.003576994,0.0039151907,0.107752286,0.24021348,0.004741013,0.0026786923,0.10571304,0.23566736,0.0036155581,0.0021096468,0.077518195,0.17281225,0.0021734834,0.0011742711
