Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25846604,0.53375626,0.27186024,0.25078645,0.5178972,0.2726885,,,,0.26273966,0.541489,0.2062146,0.2577588,0.5312238,0.20840454,,,,0.27894422,0.57465416,0.026929855,0.26864734,0.5534415,0.02527976,,,
0.25,0.08209526,0.1601275,0.0009559989,0.047477525,0.09260532,0.0005851388,,,,0.08196604,0.15953153,0.008688092,0.046754673,0.09099921,0.006545782,,,,0.083987,0.15824485,0.0018007755,0.05095166,0.09600102,0.00087726116,,,
0.5,0.077541545,0.15432513,0.00026601553,0.03867087,0.07696374,-0.00024867058,,,,0.07731002,0.15352128,0.006215155,0.03798842,0.07543694,0.004375279,,,,0.08293182,0.15953353,0.0016846061,0.041037213,0.0789421,0.0003925562,,,
0.75,0.07738148,0.15717177,0.00071549416,0.034878563,0.07084286,7.861853e-05,,,,0.07715499,0.15637079,0.003225565,0.034389295,0.06969713,0.0009430051,,,,0.08383547,0.16460678,0.0009675622,0.0377904,0.07419957,2.759695e-05,,,
1.0,0.08005164,0.16589524,0.00031614304,0.18802913,0.3896627,0.004288256,0.03883185,0.0804733,0.0004197359,0.07976205,0.16495082,0.0028440952,0.18657275,0.38583922,0.021481216,0.039073393,0.0808052,-0.00041556358,0.08649788,0.17333707,0.0015576482,0.186442,0.37361968,0.013903201,0.04347509,0.087121725,3.9041042e-05
1.25,0.08365442,0.1768186,-0.00020444393,0.1815792,0.38380018,0.003540516,0.039301824,0.08307145,-0.0003080368,0.08337127,0.17587285,0.00639838,0.18048353,0.38073254,0.020949602,0.039501034,0.08332799,0.0021355152,0.08941903,0.18284573,0.0014340878,0.18398991,0.37622604,0.013676822,0.043508597,0.0889672,0.0012795925
1.5,0.08792025,0.18946958,4.3034554e-05,0.17743124,0.38236725,0.0042275786,0.043070164,0.09281691,5.4836273e-06,0.087607205,0.18845592,0.0048075914,0.17633885,0.3793307,0.020896673,0.043307416,0.09316059,0.0011088252,0.092716314,0.19343257,0.002239108,0.18375461,0.38336432,0.013394952,0.046926618,0.09790226,0.0011079311
1.75,0.09300861,0.20427316,-0.0005708933,0.17664722,0.38796717,0.0036789775,0.041255835,0.09060947,-0.00043094158,0.09267156,0.20322065,0.0062012672,0.17526223,0.38433477,0.021452248,0.041381706,0.09074647,0.0034103394,0.096961066,0.20644037,0.002006948,0.18331777,0.39030293,0.01290077,0.045823485,0.09756305,0.0004196167
2.0,0.10258916,0.2295427,0.00011110306,0.1701501,0.38070995,0.0038312674,0.043333024,0.09695741,0.0005466938,0.102373466,0.22878993,0.0081397295,0.1688468,0.3773482,0.019514918,0.04356464,0.097360685,0.0013049841,0.10707084,0.23269466,0.0026757717,0.17942075,0.3899311,0.0120795965,0.047072668,0.10230198,0.0009020567
2.25,0.105802715,0.2410833,0.0006649494,0.16467692,0.37523475,0.0035241246,0.047502596,0.10823997,0.00012493134,0.10550465,0.24021864,0.009436727,0.16335878,0.371944,0.01839143,0.047665235,0.10852676,0.0024348497,0.109737806,0.24350105,0.0031205416,0.17303267,0.38394827,0.011420846,0.051274862,0.11377559,0.0009022951
