Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25830847,0.5333712,0.27249593,0.2510006,0.5182815,0.27332956,,,,0.26155558,0.5420751,0.20188671,0.2538767,0.5261606,0.20461541,,,,0.26919216,0.5474925,0.025184274,0.2652104,0.5393942,0.024683118,,,
0.25,0.08166428,0.15931952,0.00039762259,0.046040434,0.08982067,0.000677824,,,,0.08147505,0.15860437,0.010398984,0.045360807,0.08830215,0.0056018233,,,,0.08436296,0.15905043,0.0014790893,0.049131062,0.09262734,0.00055909157,,,
0.5,0.07742415,0.15415433,0.00020343065,0.03805812,0.07577512,0.00010585785,,,,0.07714171,0.15325132,0.0068098903,0.037464008,0.07442677,0.0025424361,,,,0.08275736,0.15921146,0.0011216402,0.040895674,0.07867651,0.0012586117,,,
0.75,0.077442996,0.15736876,6.556511e-05,0.034867503,0.07085284,6.580353e-05,,,,0.077184565,0.15652296,0.0070785284,0.034417804,0.06979604,0.0037783384,,,,0.08452359,0.16612709,0.0013003349,0.03827294,0.07522364,0.0004066229,,,
1.0,0.080292605,0.16646567,0.0005045533,0.17660281,0.36613965,0.0037796497,0.038995504,0.08084696,1.8298626e-05,0.080017865,0.16557738,0.005045831,0.17521971,0.36257428,0.021049619,0.039218403,0.08115288,0.0017391443,0.087368466,0.17534348,0.0010066032,0.17660612,0.35443833,0.01237148,0.044252604,0.08881243,0.0006648898
1.25,0.08386017,0.17732109,-3.0994415e-05,0.16883913,0.35700783,0.0032396317,0.03927945,0.08305582,-0.0006889105,0.08358614,0.17642549,0.005105853,0.16778238,0.3541387,0.019996166,0.039407793,0.083178125,0.004300773,0.09047112,0.1852728,0.0017365813,0.17054154,0.34924635,0.011534512,0.04446233,0.091052935,0.0010381341
1.5,0.087952405,0.18960072,0.00075536966,0.16463128,0.35489887,0.003406763,0.04393197,0.094705,-0.0001500845,0.08767417,0.18869358,0.006625831,0.16338515,0.35163984,0.019048333,0.044125747,0.09496805,0.001962185,0.09389046,0.19617847,0.0017837286,0.17066754,0.35659957,0.011530697,0.048836157,0.10204022,0.0007916689
1.75,0.09286363,0.20401388,0.00059354305,0.16429424,0.36094117,0.0031207204,0.0427596,0.09393939,-0.00033390522,0.09253166,0.20300093,0.00546968,0.16293995,0.35746643,0.017929614,0.04292821,0.09417822,0.0010697842,0.09807847,0.20909952,0.0026189089,0.17137757,0.3653704,0.011487842,0.04854048,0.10348644,0.0010777712
2.0,0.10705969,0.23960368,0.00040751696,0.16361552,0.36617783,0.00360775,0.045549266,0.101941004,4.1544437e-05,0.106944,0.23906353,0.01040405,0.16209655,0.362352,0.019515395,0.045863442,0.10252353,0.002430141,0.111157306,0.24174368,0.003401339,0.17163531,0.37327057,0.011216998,0.051011324,0.11093886,0.0013183355
2.25,0.11071249,0.25232354,0.00031650066,0.1582467,0.3606582,0.004309714,0.04850622,0.11054996,-6.937981e-05,0.11044222,0.25146493,0.009625137,0.15669338,0.3567738,0.020144165,0.048785884,0.111080155,0.0017935038,0.11435121,0.25365132,0.004066348,0.1647786,0.36550826,0.010190487,0.053178854,0.117960155,0.00086951256
2.5,0.117006116,0.2714576,0.00097095966,0.15569201,0.36121002,0.0040460825,0.05400117,0.1252843,0.00031763315,0.11662933,0.27037513,0.012610197,0.15422888,0.35754,0.015907466,0.054239623,0.12574063,0.00051271915,0.12043167,0.2724841,0.0056735873,0.15909545,0.3599633,0.010064304,0.0580836,0.13141774,0.000782907
