Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25763136,0.5318941,0.270899,0.25053045,0.5172339,0.2716629,,,,0.26007798,0.5388706,0.20088416,0.25362357,0.5254973,0.20494151,,,,0.2792628,0.5653302,0.026032388,0.26777512,0.54207486,0.024153769,,,
0.25,0.081290886,0.15860268,0.0008775592,0.046410922,0.09055009,0.0005451441,,,,0.081088245,0.15786971,0.0069497824,0.04571664,0.089005165,0.0057550073,,,,0.08413865,0.15873101,0.0018932223,0.04950427,0.093391836,0.0011165738,,,
0.5,0.07666956,0.15263413,3.3318996e-05,0.03781376,0.07527982,0.000121474266,,,,0.07638664,0.15173106,0.006436169,0.037050866,0.07359621,0.0051905513,,,,0.08202886,0.1577725,0.0016300082,0.040877283,0.07862247,8.815527e-05,,,
0.75,0.076495424,0.15541762,-0.00012671947,0.03364878,0.06836505,6.9737434e-05,,,,0.07618563,0.1544387,0.0051211715,0.03294891,0.06679196,0.0036606789,,,,0.0838208,0.1645052,0.0011268854,0.037326697,0.07325671,0.0002847314,,,
1.0,0.079542235,0.16488892,4.0471554e-05,0.18535854,0.38424328,0.0032746792,0.03833268,0.07946262,-0.0007274151,0.0792405,0.16391002,0.0057048798,0.18384682,0.38028955,0.02221775,0.038567953,0.07977832,0.0017544031,0.08637762,0.17307726,0.0020974278,0.18546507,0.37162152,0.014549255,0.04334673,0.086855054,0.00023776293
1.25,0.0827309,0.17491691,1.66893e-06,0.17897579,0.3784063,0.0036512613,0.03803465,0.080416195,-0.00034737587,0.08242265,0.17392303,0.0053228736,0.17768084,0.37493077,0.020775557,0.038225614,0.08066125,0.0017472506,0.0888484,0.18174993,0.0015994906,0.1795711,0.36733398,0.013310611,0.043028824,0.08802056,0.0005493164
1.5,0.08610891,0.1856159,5.4240227e-05,0.17468973,0.3765602,0.003452897,0.04270138,0.09204686,-0.00032556057,0.085769415,0.18457228,0.0045399666,0.17320837,0.37273735,0.020121992,0.042929444,0.092382416,0.00084227324,0.09115331,0.19038592,0.0016707182,0.17718698,0.3700788,0.011925757,0.047405306,0.099012345,0.0008150935
1.75,0.08993632,0.19757375,-0.0005121231,0.17227182,0.37844986,0.0039744377,0.0402626,0.088449605,-0.00020599365,0.089570425,0.1964904,0.0050602555,0.1709411,0.37499306,0.021466494,0.040368058,0.088555306,0.0013186932,0.09398049,0.20033143,0.0019728541,0.17719297,0.37770945,0.012065649,0.045311894,0.09658809,0.00041097403
2.0,0.10204587,0.22837731,0.00057536364,0.17231147,0.3856308,0.0038092136,0.044068012,0.09862363,0.00029492378,0.1017087,0.22737615,0.009692848,0.17083454,0.38191128,0.022515774,0.044289794,0.0990126,0.0023402572,0.10634852,0.23138048,0.0026547909,0.1798072,0.39120314,0.012373745,0.048262108,0.105002955,0.0013055205
2.25,0.10611777,0.24184804,0.0005759597,0.1669471,0.3804813,0.0039628744,0.049432218,0.11265866,0.0003979802,0.10581118,0.24096291,0.009698033,0.165519,0.376935,0.02126193,0.049657468,0.11308453,0.001347959,0.10997322,0.24418272,0.003704846,0.17455079,0.38756967,0.010836422,0.053663358,0.11915323,0.0013126731
2.5,0.111691,0.25912327,0.0006053448,0.1632873,0.37882674,0.0037780404,0.057152566,0.13259403,0.0004121065,0.11132078,0.25814614,0.012258768,0.16186114,0.37534618,0.020835042,0.057338737,0.13296506,0.006290853,0.116300635,0.26364818,0.0040171146,0.16844043,0.3818467,0.010580182,0.061455768,0.1393174,0.0011834502
2.75,0.1194484,0.281998,0.0007869005,0.16388673,0.38690957,0.0039212704,0.062299144,0.14707802,0.00037169456,0.119073495,0.28102016,0.014210403,0.16233848,0.38312796,0.020717919,0.062414795,0.14730243,0.006052792,0.12501568,0.28958517,0.0051208735,0.16667716,0.38608947,0.011664808,0.06718256,0.15562108,0.0014613867
3.0,0.1355194,0.3254497,0.0018296242,0.14231545,0.3417704,0.0027956963,0.067642026,0.16244225,0.0002964735,0.13529594,0.32482174,0.01864487,0.1408463,0.33814716,0.015527487,0.06778373,0.16273679,0.0058836937,0.14197266,0.33628556,0.0067666173,0.14219216,0.33680546,0.009172797,0.071392365,0.16910455,0.0019648075
