Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2584321,0.5338529,0.27259314,0.25054985,0.5175702,0.27308995,,,,0.2635007,0.54421204,0.20366532,0.25670576,0.53017837,0.20510888,,,,0.27144068,0.54990816,0.023115933,0.26195097,0.53068304,0.021840692,,,
0.25,0.081780046,0.15955862,0.00060355663,0.045227896,0.088242814,0.0002760291,,,,0.08167541,0.15900162,0.008218646,0.044507176,0.08664435,0.00620538,,,,0.08487554,0.16002707,0.0016041994,0.047572285,0.08969432,0.0004786253,,,
0.5,0.07754336,0.15438417,0.00041151047,0.03723994,0.07414247,0.00019830465,,,,0.077297784,0.15354586,0.008002877,0.036440402,0.072385944,0.0022752285,,,,0.083293185,0.16031788,0.0011970401,0.040149547,0.07727751,0.00033402443,,,
0.75,0.07742618,0.15731806,0.00014513731,0.033594288,0.06825841,-0.00037920475,,,,0.07713034,0.15636216,0.0058798194,0.0329917,0.06688228,0.0021480918,,,,0.08414441,0.16519797,0.00086033344,0.03645047,0.071562015,0.00065916777,,,
1.0,0.08030263,0.16647212,-0.00021660328,0.18793425,0.38959885,0.004324436,0.038077295,0.07893649,-0.00016796589,0.08006228,0.16561466,0.007088542,0.18659309,0.3859814,0.021945536,0.038199294,0.07901803,0.0013232827,0.08687007,0.17409825,0.00094646215,0.18577337,0.3723126,0.014109671,0.042169664,0.08451317,1.3709068e-06
1.25,0.083289154,0.17610295,-0.00039970875,0.1816181,0.38400537,0.004067242,0.039199464,0.08288163,-0.00057041645,0.08301138,0.1751647,0.008012056,0.18052872,0.38093883,0.019961119,0.039399303,0.0831376,0.0037145615,0.0890648,0.1821698,0.001562655,0.18227746,0.37282348,0.012824357,0.04384845,0.08968598,4.3988228e-05
1.5,0.08748151,0.18857737,0.00071918964,0.1785564,0.3849007,0.0037615895,0.04393675,0.09471118,-0.00047814846,0.08718359,0.18760103,0.0057100654,0.17727812,0.38146582,0.021237671,0.044149086,0.09499969,0.003430903,0.09236849,0.19283421,0.0021355748,0.18322794,0.38251805,0.011742413,0.048430473,0.101106465,0.00076699257
1.75,0.09257208,0.20336677,0.0002310276,0.17824048,0.39156723,0.004322171,0.042781763,0.09398503,0.00026100874,0.0922563,0.20236903,0.00652045,0.17705245,0.38837385,0.01924622,0.04289951,0.09410233,0.0021522045,0.09662746,0.20588648,0.0024974942,0.18478912,0.3937347,0.013006866,0.047637504,0.101502396,0.0010282993
2.0,0.106500916,0.23834842,0.00034028292,0.17571186,0.39324212,0.004866779,0.045766983,0.102426246,-7.998943e-05,0.10622684,0.23746373,0.009649634,0.17416872,0.38934374,0.022898793,0.045985106,0.10279695,0.0025653243,0.1100461,0.23932858,0.0032696128,0.18340926,0.39887896,0.013609052,0.049659614,0.10799987,0.00072973967
2.25,0.10991216,0.25049463,0.00037503242,0.17070118,0.38903546,0.0044746995,0.048495688,0.110523805,0.00023698807,0.10957467,0.24955277,0.008925676,0.16915683,0.38524923,0.019685447,0.048667338,0.110838294,0.0018298626,0.11281466,0.2505014,0.0036139488,0.17751545,0.39416745,0.013435781,0.051575772,0.114522375,0.00040858984
2.5,0.11516691,0.26718742,0.0012696981,0.16994052,0.39426228,0.004900098,0.05591918,0.1297326,0.000677228,0.11479319,0.26625365,0.010825276,0.16873272,0.3913621,0.02403444,0.056098603,0.13011624,0.0026360154,0.118399054,0.26857677,0.004825592,0.1737898,0.3942253,0.013225436,0.058987956,0.13380846,0.0011597872
2.75,0.12285028,0.29002854,0.0013105273,0.17653237,0.4167628,0.0053300858,0.059244804,0.13986687,0.0005682111,0.12251513,0.28925914,0.012555778,0.17507473,0.41335273,0.024995685,0.0593486,0.14012249,0.0039872527,0.12650329,0.2934146,0.0055236816,0.17914778,0.41551942,0.014038205,0.062370636,0.14466387,0.0019489527
3.0,0.13456081,0.32314664,0.0016583204,0.15206228,0.36517626,0.0038221478,0.06309542,0.15152311,-0.00024724007,0.1343563,0.32261103,0.017955363,0.15074547,0.36196402,0.017172337,0.06341573,0.15227133,0.003158927,0.13883433,0.3295741,0.007148087,0.15275267,0.36261436,0.010343909,0.06509904,0.1545364,0.001324594
3.25,0.13669844,0.33380523,0.0021784902,0.1562579,0.38156766,0.0044549704,0.081363365,0.19868198,0.000672698,0.13655478,0.3332491,0.020819902,0.15514676,0.3786211,0.020641983,0.081670485,0.19930916,0.007126093,0.14052624,0.341614,0.0078052282,0.15885992,0.38618252,0.010566175,0.08213087,0.19965708,0.002965033
