Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.2574491,0.5311616,0.2689671,0.276213,0.29119146,0.27626997,0.28429163,0.24713683,0.2534653,0.19527268,0.2210511,0.15317053,0.24995363,0.5156972,0.26963937,0.2775998,0.2922734,0.27875602,0.28607732,0.24947995,0.25586247,0.19580358,0.22303945,0.15198463,,,,,,,,,,,,,0.2601055,0.54129833,0.20206672,0.1250757,0.2509006,0.5221423,0.20210534,0.12207466,,,,,0.2693144,0.55478746,0.025353849,0.008798361,0.25593334,0.5272225,0.02416557,0.007823944,,,,
0.25,0.082325645,0.16060233,0.0003953576,0.0028888583,0.00283736,0.007500112,0.00482893,0.009480476,0.007644832,0.0096847415,0.008686721,0.008608937,0.047851287,0.09334914,0.00080674887,0.0023005605,0.0021575093,0.005351007,0.0034647584,0.0067816377,0.005397916,0.00670743,0.0060706735,0.0055493116,,,,,,,,,,,,,0.08215092,0.15990904,0.009715021,0.0075122714,0.047106266,0.091693655,0.0057680607,0.0041291714,,,,,0.083511904,0.15733081,0.0018301606,0.0009278655,0.048340492,0.091070235,0.0009545684,0.00022596121,,,,
0.5,0.07793458,0.15515271,0.00056511164,0.0023404956,0.0020241737,0.005245745,0.0034025908,0.0067406297,0.0054009557,0.007117331,0.006241441,0.0064696074,0.038727608,0.0770992,8.2314014e-05,0.0010536313,0.0012369752,0.0028790236,0.0018779039,0.0038466454,0.0029689074,0.004127741,0.0034949183,0.0035167336,,,,,,,,,,,,,0.07772464,0.15439406,0.006956339,0.0059455037,0.037978835,0.07544205,0.004513085,0.0033022165,,,,,0.08250697,0.15865104,0.0012831092,0.0007445216,0.040573254,0.07801752,0.00011688471,5.286932e-05,,,,
0.75,0.07766044,0.15778907,0.00034111738,0.0019600391,0.001778245,0.0044392943,0.002933979,0.0056555867,0.004580438,0.0060620904,0.005282283,0.0055381656,0.034307353,0.069705054,-0.00013399124,0.0006736517,0.0009211302,0.0019702315,0.0013173223,0.002673328,0.0020537376,0.0029832125,0.0024607182,0.0026257038,,,,,,,,,,,,,0.07735798,0.15684198,0.00355798,0.0035158396,0.03372763,0.068382196,0.0037933588,0.0028139353,,,,,0.08380403,0.16456893,0.0012655854,0.0007981658,0.037038684,0.07273417,0.00045740604,0.00016415119,,,,
1.0,0.08620409,0.17870417,0.00041675568,0.0023511648,0.002254963,0.0059872866,0.0038252473,0.008263767,0.0064144135,0.009888768,0.007883072,0.0092327,0.08291941,0.17189492,0.0004980564,0.002225995,0.0023377538,0.0059372783,0.003745973,0.008753657,0.0065284967,0.010572493,0.008298337,0.009087682,0.041346014,0.08571177,-0.00016248226,0.00077724457,0.0008864999,0.0017979741,0.0012253523,0.0024479628,0.0018801689,0.0027711987,0.0022559762,0.0024283528,0.08630064,0.17855671,0.007987618,0.007750869,0.08240263,0.1704917,0.0091404915,0.007404983,0.041169435,0.08517989,0.0021948218,0.002065897,0.09017552,0.1808522,0.0026753545,0.0012902617,0.08609321,0.17266491,0.0026239753,0.0013029575,0.045338746,0.09092948,0.00023192167,0.00016909838
1.25,0.08351649,0.17658125,0.00054347515,0.0023742914,0.0021494627,0.005519092,0.0035887957,0.0075092316,0.0058780313,0.008887947,0.0071327686,0.00825268,0.0800004,0.16914707,0.0005813241,0.0020771027,0.002097547,0.0052577257,0.0033344626,0.0077670217,0.0058139563,0.009452939,0.007398367,0.0082009435,0.04794596,0.101373486,-0.00063562393,0.00052434206,0.00093978643,0.0019171834,0.0012999177,0.0026823282,0.002029419,0.0031405687,0.002464652,0.002765417,0.08355825,0.17635046,0.005663097,0.0060100555,0.07964017,0.16808133,0.007900655,0.0067979097,0.047535643,0.10032442,0.0012439489,0.0015343428,0.088108785,0.18035612,0.002443552,0.0011872649,0.082502834,0.1688809,0.002706647,0.0012133121,0.05124855,0.10490429,0.0007041693,0.0003809929
1.5,0.0847566,0.18270303,0.00053167343,0.0023710728,0.0021990538,0.005469382,0.003602028,0.0073184967,0.0057697296,0.008578002,0.006909311,0.007835329,0.07833029,0.16885035,0.00038403273,0.0018075109,0.0019758344,0.004857123,0.0030973554,0.007109523,0.005343497,0.008658767,0.006796658,0.0075783134,0.05919942,0.12761146,-0.0003042221,0.00092184544,0.0011463165,0.0024828315,0.0016437769,0.0035695434,0.0026634932,0.0042752624,0.003281176,0.00377661,0.08471613,0.18231812,0.006133795,0.0059987903,0.07802497,0.16791804,0.005189419,0.0050837398,0.058846585,0.12664412,0.0027313232,0.0029562116,0.0893859,0.1867619,0.0018267632,0.0011556149,0.08102639,0.16929564,0.002182901,0.0011057258,0.06317717,0.13200167,0.0012307763,0.00060898066
1.75,0.089825004,0.19733168,-2.861023e-06,0.0021898746,0.0024616122,0.0059984326,0.0039809346,0.0080064535,0.006299734,0.009338319,0.007493794,0.0083914995,0.0775673,0.1704034,0.0003245473,0.0017334819,0.0019238591,0.0046433806,0.0029799938,0.006781876,0.005101621,0.008260131,0.006468892,0.007245481,0.061389353,0.13486294,-0.00042569637,0.000772655,0.0012079477,0.0026054382,0.0017333627,0.0037096739,0.0027675629,0.0044320226,0.0033929348,0.0039460063,0.08976795,0.19691338,0.0063452125,0.0063804984,0.07719659,0.16933708,0.0051987767,0.0051720142,0.06099137,0.13378958,0.0037236214,0.0033163428,0.09385994,0.20007493,0.0024175048,0.0014994144,0.080009416,0.17055069,0.0019148588,0.0010297298,0.06524627,0.13908109,0.001373291,0.0007407069
2.0,0.10134184,0.22680256,0.0007326603,0.0033468008,0.0033780336,0.00857687,0.0055808425,0.011893868,0.009200156,0.014389634,0.011261046,0.01297611,0.1002083,0.22426568,0.0009508729,0.0028463006,0.0027319193,0.007012725,0.004371226,0.010329306,0.0075781345,0.012197852,0.009414494,0.01036495,0.064347446,0.14400928,0.0001565814,0.0012571216,0.0012504458,0.0026524663,0.0017789602,0.0037692785,0.0028268695,0.004595399,0.003472805,0.004142523,0.101233244,0.22626126,0.011337161,0.010485828,0.1000885,0.2237027,0.009295642,0.0080910325,0.0641622,0.14340566,0.002450347,0.0029976368,0.10774622,0.23430972,0.0040692687,0.002262354,0.10785283,0.23454157,0.004199326,0.002294004,0.06886382,0.14975432,0.001693368,0.00086581707
2.25,0.10177866,0.23195846,0.00022602081,0.0031716824,0.0035702586,0.008943856,0.005847335,0.012273848,0.009501755,0.014532089,0.011466384,0.012864709,0.09685989,0.22074834,0.0014755726,0.0029435754,0.002472818,0.006172657,0.0038849711,0.009134591,0.006705761,0.010947764,0.008374453,0.009449959,0.07088374,0.16154745,0.00020772219,0.0013530254,0.0014643669,0.0031840801,0.0021179914,0.004538238,0.003405571,0.005522907,0.0041779876,0.004987061,0.10165113,0.23141775,0.01197958,0.01062268,0.09682914,0.22044006,0.011423647,0.009513378,0.07067375,0.160895,0.004473746,0.0042666793,0.107621,0.23886526,0.0043005347,0.0023283958,0.10305123,0.22872263,0.0037748814,0.002165854,0.07544712,0.1674552,0.0019102693,0.0010858178
