Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25894636,0.53495854,0.27356166,0.25171217,0.5200134,0.27392924,,,,0.259759,0.5359336,0.20475155,0.25374395,0.52352333,0.20525837,,,,0.28157485,0.58560354,0.025995255,0.27376872,0.56936884,0.025724947,,,
0.25,0.08161572,0.1591549,0.00064998865,0.04586895,0.08944684,0.00029957294,,,,0.081418894,0.15843354,0.008293271,0.0451374,0.08783316,0.0033473969,,,,0.084096506,0.15864041,0.0016049743,0.047267325,0.08916551,0.0008339286,,,
0.5,0.0776187,0.15446158,0.0002487898,0.03819066,0.07599959,0.0005798936,,,,0.077453636,0.15379283,0.007885635,0.03747628,0.07441333,0.0038752556,,,,0.08236556,0.15838902,0.0014895201,0.03986529,0.076660976,0.0005774498,,,
0.75,0.07755187,0.15751089,0.00026506186,0.034959767,0.07100466,0.00013571978,,,,0.077318266,0.15669262,0.006019473,0.034497816,0.069913015,0.0008201003,,,,0.08470572,0.16637751,0.0012341738,0.0376849,0.07402003,7.045269e-05,,,
1.0,0.08128222,0.16844554,-0.0001450777,0.18506818,0.38352677,0.0040402412,0.03674362,0.07614579,0.0003425479,0.0810809,0.16768257,0.0059464574,0.18380739,0.38013017,0.0243603,0.036942005,0.07639938,0.0028787255,0.08821567,0.17683858,0.0015258789,0.18422183,0.36929408,0.0145299435,0.04152945,0.08325061,0.0011634827
1.25,0.08519095,0.18007201,-9.7990036e-05,0.18134885,0.38332534,0.0037977695,0.03836456,0.081092924,0.00011777878,0.084954515,0.17923148,0.004958391,0.18016976,0.38011038,0.022834778,0.038541064,0.08131141,0.0025709867,0.09151123,0.18724251,0.0017060637,0.18579529,0.38015857,0.014054477,0.042955227,0.08789134,0.0001463294
1.5,0.09048204,0.19500072,7.31349e-05,0.1835083,0.3954846,0.003858745,0.043570336,0.093899816,-4.9948692e-05,0.0902068,0.19408658,0.0049086213,0.1822416,0.39210624,0.022645772,0.04380523,0.09425018,0.0012645125,0.0957713,0.20002772,0.0020042658,0.19015694,0.39716136,0.015086651,0.04797946,0.100209795,0.0009139776
1.75,0.09744851,0.21403883,0.00087982416,0.19494694,0.4281873,0.004612744,0.04421873,0.09712335,6.914139e-05,0.09713916,0.21307787,0.0071252584,0.19370198,0.42489153,0.027688026,0.044390757,0.097372554,0.0017546415,0.10164277,0.21673244,0.002521515,0.19988811,0.42622054,0.016438663,0.04967649,0.10592496,0.0015826225
2.0,0.105984844,0.23715656,0.0005530119,0.1846055,0.4130817,0.0043031573,0.043538958,0.09742477,-0.0004248619,0.105676666,0.23627126,0.009780645,0.18289669,0.40891933,0.023841381,0.043799587,0.097926855,0.0020912886,0.109617345,0.23878682,0.0034374595,0.19074288,0.41550803,0.014352679,0.04765477,0.10380959,0.00054222345
2.25,0.11236489,0.2560513,0.00047373772,0.18250258,0.41587743,0.004872799,0.045920543,0.104641356,-3.504753e-05,0.11202173,0.25517604,0.009769857,0.18086648,0.41199854,0.023123324,0.0461789,0.10519163,0.0013129711,0.11681739,0.26002154,0.0036796331,0.18733309,0.41698107,0.013426244,0.04980026,0.110849425,0.0005270839
