Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25823787,0.5337807,0.27292317,0.25066593,0.5181294,0.27330804,,,,0.26176214,0.54064775,0.20185387,0.25362688,0.5238451,0.20358425,,,,0.26282892,0.5363485,0.024163187,0.25561592,0.5216291,0.022674799,,,
0.25,0.0819355,0.15987864,0.00057142973,0.046487182,0.09070925,0.0005173087,,,,0.08173557,0.1591374,0.008200645,0.04574814,0.08907064,0.005438447,,,,0.083888,0.15802455,0.0019607544,0.048908748,0.09213216,0.0007536411,,,
0.5,0.07754693,0.15442967,0.00042319298,0.0381893,0.0760515,0.00018119812,,,,0.077273525,0.15352945,0.00648731,0.03742455,0.074356265,0.006340146,,,,0.08260621,0.15882914,0.0013448,0.040942766,0.07872174,0.00051409006,,,
0.75,0.077321716,0.15715227,0.00027233362,0.034633268,0.07039027,8.016825e-05,,,,0.07705442,0.15624914,0.0072122216,0.03400124,0.06894691,0.0022583008,,,,0.08497287,0.16688846,0.0017384887,0.038157217,0.07494155,0.00044494867,,,
1.0,0.08055478,0.16704214,0.00028669834,0.19815044,0.41089392,0.004774332,0.03757676,0.07792091,-0.00032925606,0.08030976,0.1661676,0.004437268,0.19656725,0.40671405,0.025139928,0.037710804,0.0780268,0.0015608668,0.0880233,0.17643347,0.0012850761,0.19731277,0.3954928,0.016200244,0.042121336,0.084427804,0.00027668476
1.25,0.08459256,0.17890422,2.8789043e-05,0.19144161,0.40487856,0.0042538643,0.038931698,0.08233638,-3.4332275e-05,0.08437109,0.17807898,0.0034464002,0.19042282,0.40191847,0.021467745,0.039040543,0.08240145,0.00092726946,0.09087418,0.18592845,0.0013982058,0.19250248,0.3938598,0.01448673,0.043308374,0.08860887,0.00053060055
1.5,0.08961409,0.19321568,-0.00047039986,0.1871891,0.4035958,0.0047771335,0.043577824,0.093957536,-0.00033164024,0.08932671,0.19223386,0.0061448216,0.18595026,0.40017077,0.022158444,0.043793153,0.094244234,0.0038539171,0.094422944,0.19704834,0.0015983582,0.19025089,0.3970287,0.013802946,0.04760038,0.09933577,0.00048673153
1.75,0.095521145,0.20988327,-7.343292e-05,0.18666305,0.4101443,0.004277885,0.04115727,0.09043258,-0.0007286072,0.0952406,0.2089053,0.007119417,0.18536244,0.40658286,0.02170527,0.041210704,0.09039353,0.0046391487,0.099073425,0.21084088,0.0028136969,0.18847251,0.40109354,0.014034152,0.045571312,0.09698157,0.0010817051
2.0,0.10614616,0.23759255,0.0006685257,0.18392362,0.41168594,0.004319668,0.044853006,0.10039685,-0.0007703304,0.1058067,0.23647222,0.008887053,0.18250854,0.40789664,0.02312541,0.04510137,0.100799106,0.002595842,0.110070325,0.23886608,0.0035204887,0.19060059,0.4136266,0.014919519,0.04938991,0.10718215,0.00096690655
2.25,0.108688384,0.24774085,0.0006224513,0.1778266,0.4053323,0.0049191713,0.046904277,0.106912114,-0.00013875961,0.10842016,0.24683186,0.011059105,0.17618507,0.401107,0.02439493,0.047139183,0.107318155,0.0019401908,0.111656226,0.2471591,0.0035226345,0.18415682,0.4076444,0.013974011,0.050944768,0.11276991,0.0011145473
2.5,0.11215713,0.2602392,0.00048720837,0.17568868,0.40765205,0.0048413873,0.05464864,0.12680174,-3.33786e-06,0.11187618,0.25938898,0.010224223,0.17417192,0.4038239,0.020654738,0.05489696,0.1272806,0.0030195713,0.11449978,0.25867152,0.004324317,0.18021624,0.40713447,0.013393402,0.05872354,0.13266495,0.0013949275
2.75,0.11696653,0.27617547,0.0006724596,0.1774266,0.41893074,0.005087912,0.05774667,0.13634853,0.00032418966,0.11659036,0.27520293,0.013061404,0.17607023,0.41560078,0.024451733,0.05783255,0.13650946,0.002729237,0.11942443,0.27550247,0.005075991,0.182097,0.42008302,0.013326168,0.06218269,0.14345042,0.0014160275
3.0,0.1352818,0.3249279,0.0016244054,0.15667687,0.37631583,0.003980696,0.059490707,0.14288832,0.00061643124,0.13488112,0.3239685,0.016991436,0.15504354,0.37239626,0.018208206,0.05979537,0.1436214,0.0029277802,0.13998397,0.32999778,0.0076580048,0.1571286,0.3704145,0.01005733,0.06272286,0.14786269,0.0014157891
3.25,0.13962537,0.34102347,0.0020942092,0.151691,0.3704928,0.004137039,0.071733266,0.1752026,0.0005246997,0.13929519,0.34016964,0.019037127,0.15028085,0.36699745,0.017599523,0.071977295,0.17577413,0.0031386018,0.14344606,0.3457877,0.008821249,0.15330689,0.369558,0.009828448,0.073499545,0.17717628,0.0027023554
3.5,0.14938574,0.37088513,0.0023340583,0.15114965,0.37526447,0.0045550466,0.08538017,0.2119763,0.0011496544,0.14912494,0.37014723,0.02342552,0.14981022,0.37184823,0.017206252,0.08565459,0.21260568,0.008163214,0.15254487,0.3762961,0.011041105,0.15260974,0.37645614,0.009921491,0.086609684,0.21364787,0.0042436123
3.75,0.1676212,0.4228555,0.0036931634,0.15803914,0.39868298,0.0043601394,0.087971605,0.22192466,0.001589179,0.16745314,0.4222664,0.032531142,0.15666395,0.39505932,0.02005583,0.0882551,0.22255279,0.009361625,0.1710457,0.43195716,0.0143169165,0.158221,0.39956978,0.012489736,0.08932254,0.22557425,0.0053700805
4.0,0.17462423,0.44738048,0.0051181316,0.16327292,0.41829884,0.0070102215,0.07766313,0.19896992,0.0006761551,0.17445658,0.44699758,0.042928636,0.1618094,0.41459262,0.033563077,0.077890486,0.1995732,0.008128703,0.17630757,0.4547126,0.016073585,0.16460536,0.4245316,0.019043386,0.07804902,0.20129523,0.0035216212
4.25,0.21759933,0.56575865,0.008123636,0.20861739,0.5424056,0.0119403,0.09597656,0.24953923,0.0023229718,0.21764116,0.5659368,0.06534344,0.20735781,0.5391968,0.053322673,0.096257724,0.25030094,0.014621317,0.21662511,0.56452274,0.028166473,0.20817679,0.5425065,0.03097862,0.0960144,0.25021252,0.0055328608
