Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25783035,0.5324161,0.27245426,0.2503845,0.51704055,0.2731415,,,,0.2609674,0.53957635,0.20484233,0.25251234,0.5220946,0.20399535,,,,0.2684202,0.54685307,0.024221778,0.25744802,0.5244994,0.022762537,,,
0.25,0.081363045,0.1587257,0.00044041872,0.044877596,0.08754869,0.0008315444,,,,0.08117854,0.1580125,0.008415222,0.044130478,0.085899144,0.0033646822,,,,0.08516848,0.1604486,0.0023169518,0.049567144,0.09337936,0.0004261136,,,
0.5,0.07726249,0.1538083,0.00017428398,0.037338905,0.074331455,-0.0001385212,,,,0.07701903,0.152969,0.006692767,0.036727477,0.07294516,0.0037064552,,,,0.08322387,0.16006206,0.0011866093,0.04109052,0.0790282,0.0013228059,,,
0.75,0.077539094,0.15753332,0.00020390749,0.034367185,0.06982254,8.016825e-05,,,,0.077326685,0.15674156,0.0063021183,0.03398832,0.06889448,0.003061831,,,,0.08486949,0.16654912,0.0007850528,0.037667494,0.07391924,0.0004569888,,,
1.0,0.08189585,0.1697608,-6.198883e-06,0.17583477,0.36448553,0.0037158132,0.038131468,0.0790422,-0.00054490566,0.08176321,0.16910397,0.0068508387,0.174729,0.3613773,0.019632459,0.038318984,0.07925193,0.0022279024,0.08878837,0.17780733,0.0010634065,0.17671618,0.3538913,0.013884008,0.04280368,0.08571852,0.00111413
1.25,0.08561558,0.1810072,0.00037181377,0.16853108,0.35630593,0.0034065247,0.037923105,0.08017647,-0.00010740757,0.085451126,0.18026339,0.0066976547,0.16727279,0.35287023,0.019844234,0.03807652,0.08032431,0.0013695359,0.091149375,0.18624942,0.0019181371,0.1697368,0.3468305,0.012367249,0.04190023,0.08561653,0.00037652254
1.5,0.089832194,0.19363187,8.755922e-05,0.16356646,0.3525649,0.0035091043,0.04230511,0.09118799,-5.2571297e-05,0.089630686,0.19279544,0.0062895417,0.16220848,0.34891015,0.018900096,0.042551972,0.09152921,0.0022850633,0.093932375,0.19577992,0.0016750693,0.16678798,0.34763026,0.011768699,0.047015324,0.097992375,0.00067025423
1.75,0.09467947,0.20798542,0.00039309263,0.16025364,0.35203433,0.0034804344,0.040838465,0.08971117,-0.00085139275,0.0944493,0.2070737,0.006221354,0.15892255,0.34842697,0.018718898,0.041019257,0.08993195,0.003233552,0.0977274,0.20772062,0.0021209717,0.16422547,0.34906295,0.011413217,0.04589697,0.09755449,0.00029844046
2.0,0.10745702,0.24047814,7.408857e-05,0.15985122,0.35773116,0.0036266446,0.041397825,0.09264422,-0.00070881844,0.10726181,0.2396275,0.009665847,0.15863974,0.35440803,0.02057755,0.041691024,0.093139544,0.0037415624,0.111114345,0.24083827,0.0035371184,0.16637005,0.360604,0.011563122,0.045794245,0.09925818,0.0005453825
2.25,0.110210285,0.25116864,0.0006161928,0.15337573,0.34954247,0.0035578609,0.04340153,0.098911844,0.0003798604,0.11000569,0.25032893,0.010835707,0.15201266,0.34591997,0.015387893,0.04368783,0.09941602,0.0019504428,0.11367616,0.25121543,0.0034832358,0.15969767,0.35291937,0.010974765,0.04825677,0.10664369,0.0005118251
