Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25839752,0.5338562,0.27173454,0.25075656,0.5180698,0.27209818,,,,0.26040125,0.5381249,0.19913048,0.25274512,0.5223034,0.20026702,,,,0.26771566,0.5497396,0.024792612,0.25653452,0.5267797,0.022749066,,,
0.25,0.082281224,0.16054654,0.00081664324,0.04622672,0.09019725,0.0005289912,,,,0.08200999,0.1596788,0.006378293,0.045555852,0.08870021,0.0054528117,,,,0.08531922,0.16086856,0.0017363429,0.04838228,0.09122431,0.00047302246,,,
0.5,0.078574665,0.15644796,4.0233135e-05,0.039277095,0.078203596,-0.00017762184,,,,0.07836528,0.15570047,0.006864667,0.038685538,0.076862566,0.004351318,,,,0.08430842,0.1622018,0.0011403561,0.04206258,0.08092461,0.00028836727,,,
0.75,0.079322435,0.16117853,9.5427036e-05,0.03779233,0.076791786,0.0003528595,,,,0.07914005,0.16047396,0.0056560636,0.03741435,0.07586587,0.0031756759,,,,0.08564378,0.16820434,0.0013739467,0.040158067,0.078870416,0.0010555387,,,
1.0,0.08279859,0.17165007,-1.1205673e-05,0.20002927,0.4146814,0.005345762,0.037708204,0.07817302,0.00022804737,0.08257787,0.17085245,0.0054006577,0.19901785,0.41176513,0.026802361,0.037770495,0.07814662,0.0018755198,0.08919259,0.17881235,0.00086438656,0.20206861,0.405105,0.0173046,0.041346464,0.08289095,0.00047075748
1.25,0.08769444,0.18541951,-4.041195e-05,0.19306116,0.408205,0.004845679,0.03977991,0.08410992,-0.0003427267,0.08750882,0.18469913,0.006790161,0.19179924,0.40481812,0.024353206,0.039847244,0.084102966,0.003091991,0.093600325,0.19158033,0.0015224814,0.19446026,0.39801955,0.014621079,0.043159727,0.088338956,0.0008145571
1.5,0.0933967,0.20133048,0.00038343668,0.18984956,0.40924895,0.005317569,0.044549074,0.09603215,-2.2172928e-05,0.09320277,0.20057955,0.006120205,0.18864553,0.40597972,0.02391237,0.04471915,0.09623906,0.0012452602,0.09871957,0.20615965,0.0020384789,0.19467223,0.40654105,0.013256729,0.048391078,0.101056844,0.0003080964
1.75,0.09983948,0.21933632,7.1287155e-05,0.19092588,0.4194431,0.005213082,0.045696013,0.10038909,-0.00017511845,0.09949644,0.21826959,0.007904053,0.1895893,0.41591015,0.02411443,0.045765176,0.10039703,0.0022758842,0.104910426,0.22356252,0.0026257634,0.19672112,0.41920972,0.013830543,0.051180676,0.10906524,0.0013077855
2.0,0.10954424,0.24516366,0.00082308054,0.18798085,0.4207074,0.0053801537,0.044154502,0.09881925,-0.00027370453,0.109270215,0.24427134,0.011642575,0.18647538,0.41686192,0.028357625,0.044289242,0.099007696,0.0041386485,0.11431311,0.24862368,0.003566742,0.19502993,0.4241776,0.014045954,0.048619848,0.10574505,0.0009938478
2.25,0.118634835,0.2703806,0.00031775236,0.184646,0.42082658,0.0053272247,0.048370518,0.11024122,-0.00040137768,0.11837172,0.26957512,0.011394441,0.18323828,0.41729972,0.023749292,0.048543196,0.110550374,0.0019584298,0.12395591,0.2752672,0.0055403113,0.19098143,0.42410988,0.014379621,0.052099455,0.11569655,0.0010299683
2.5,0.13134165,0.3047214,0.0013394356,0.18392433,0.42671672,0.005364418,0.05668045,0.13150242,0.0004261732,0.13099608,0.30383027,0.017227888,0.18233724,0.42291015,0.025258541,0.056867845,0.13189839,0.0046289563,0.1364011,0.3095673,0.0073280334,0.18804723,0.4267801,0.014637232,0.06017102,0.13656034,0.0015184879
