Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25796455,0.53239375,0.2711491,0.25043702,0.5168582,0.2711143,,,,0.26148143,0.5419379,0.20442808,0.2533416,0.5250675,0.20383984,,,,0.27122062,0.55390906,0.025557458,0.26283962,0.5367927,0.024799109,,,
0.25,0.08164511,0.15922022,0.0006992221,0.046604294,0.09088537,0.0008380413,,,,0.08141739,0.15843801,0.011284351,0.045932405,0.089384325,0.0063638687,,,,0.08355342,0.15730889,0.002060473,0.048540764,0.091389365,0.0005813837,,,
0.5,0.07759847,0.1544411,-2.8252602e-05,0.038484767,0.07659468,-9.441376e-05,,,,0.07733003,0.15358748,0.0072318316,0.03779623,0.07506821,0.0028589368,,,,0.082473144,0.15855685,0.0016104579,0.040872566,0.07857861,0.00021123886,,,
0.75,0.078059815,0.15856548,0.0005696416,0.035699137,0.072516836,0.00020629168,,,,0.077852204,0.15783189,0.0058455467,0.035285044,0.071534336,0.0025880337,,,,0.08535621,0.16773593,0.001582861,0.03875665,0.0761618,0.00040769577,,,
1.0,0.082364485,0.17071202,0.0005033612,0.17779446,0.3685041,0.0037793517,0.0386605,0.08012934,-2.7656555e-05,0.08205228,0.16976056,0.005561352,0.17639142,0.36494178,0.02230692,0.038852155,0.08038245,0.002321899,0.08918122,0.17898618,0.0011969209,0.17818525,0.35761675,0.01393193,0.044315018,0.08893997,0.0009177923
1.25,0.087612934,0.18521172,-0.00011956692,0.173204,0.36614928,0.0042016506,0.039926894,0.084404536,-0.0006967783,0.0873185,0.1842947,0.0056715608,0.17161736,0.36221611,0.021512449,0.040084723,0.084602945,0.0021971464,0.093471825,0.19150615,0.0012260675,0.17800732,0.36470342,0.01362586,0.045010895,0.09221884,0.0005006194
1.5,0.09424061,0.20311578,0.0001654625,0.17581315,0.37892818,0.003591299,0.044177093,0.09521441,-0.0006740093,0.09390572,0.20211443,0.006775379,0.17438075,0.37532184,0.021574855,0.044452984,0.095676705,0.0022580624,0.099050105,0.2071409,0.0022403598,0.18358262,0.3839215,0.013511658,0.048957244,0.102383,0.0008609891
1.75,0.1027338,0.22565882,-0.00044465065,0.18621254,0.40902314,0.0042969584,0.04466953,0.09811837,-7.7962875e-05,0.102479585,0.22485699,0.007572472,0.18482049,0.40552643,0.024154067,0.0448335,0.09837204,0.002955258,0.107198395,0.22886285,0.0029541254,0.19346319,0.41303357,0.01502645,0.049757197,0.106228955,0.00073486567
2.0,0.10858104,0.24297275,0.0005300641,0.17790005,0.39808849,0.0054112077,0.045576397,0.101986706,-0.00040888786,0.108405866,0.24241462,0.008470476,0.17625244,0.3941315,0.021973908,0.045828518,0.10248064,0.002494216,0.11362946,0.24783328,0.0036295652,0.18426865,0.40190196,0.013459623,0.05039604,0.10991705,0.0008147955
2.25,0.11671293,0.26596203,0.00056523085,0.17139749,0.39057562,0.0046470165,0.048287075,0.11003518,0.00042688847,0.116379164,0.26512262,0.011821568,0.16985752,0.38695133,0.021599412,0.0485006,0.11048891,0.002829671,0.12234952,0.27277148,0.0048271418,0.1760878,0.39257798,0.013718307,0.052015312,0.115965255,0.0009415746
2.5,0.12921257,0.29973364,0.001635313,0.17208508,0.39918473,0.0049268007,0.05847342,0.13564044,-0.0003412962,0.1288579,0.29888403,0.018214762,0.17053185,0.3955462,0.024796247,0.05869611,0.13614479,0.0045478344,0.13601978,0.3102303,0.0065906644,0.17373127,0.3962417,0.015022516,0.0624877,0.1425203,0.002164483
2.75,0.14800604,0.3493608,0.0027129054,0.18310633,0.43221325,0.005720854,0.065966204,0.15570989,0.00069481134,0.14782238,0.34876865,0.024558485,0.1815936,0.42844766,0.030210495,0.06603307,0.15579687,0.008644104,0.1545797,0.36076578,0.009695411,0.18352397,0.42831734,0.017210364,0.07190657,0.16781911,0.0031108856
3.0,0.15223983,0.3655208,0.0020768642,0.16581523,0.3981147,0.005509138,0.066143565,0.15880764,0.00043404102,0.15202646,0.36489332,0.028140128,0.16433963,0.39444733,0.025216103,0.06620137,0.15889625,0.0062958,0.15482146,0.36951458,0.010089874,0.16413938,0.39175376,0.012961447,0.06817483,0.16271384,0.002180636
3.25,0.16689181,0.40739542,0.004150629,0.16438317,0.4012716,0.0051575303,0.08153587,0.19903515,0.0014067888,0.16679382,0.40706682,0.034921587,0.16306683,0.39797094,0.025486052,0.0816135,0.19918093,0.009436727,0.1666174,0.40605143,0.012548983,0.16643791,0.40561402,0.013432205,0.08220991,0.20034795,0.0035691857
3.5,0.18918781,0.4692903,0.0060442686,0.17459308,0.4330873,0.0060797334,0.093613185,0.23221241,0.0016976595,0.18913767,0.46911326,0.052066386,0.17299463,0.4290741,0.030477703,0.09369628,0.23239246,0.010669887,0.18617725,0.46207172,0.018466711,0.17839207,0.44274974,0.0148409605,0.09547396,0.236956,0.0055526495
3.75,0.22137411,0.55763006,0.010491371,0.20138144,0.50726956,0.009537578,0.09373533,0.23611449,0.0034008026,0.22140282,0.5576457,0.07470912,0.19990642,0.50350285,0.04536295,0.093675524,0.23593986,0.017677307,0.22423507,0.5644216,0.030144513,0.20298286,0.5109277,0.020622134,0.0923856,0.23254357,0.0074847937
