Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2590128,0.5354337,0.2738992,0.2516911,0.52029824,0.2742486,,,,0.2625387,0.5449408,0.20562524,0.25575897,0.5308684,0.20979792,,,,0.26682574,0.531014,0.023482025,0.2606476,0.5187188,0.023283124,,,
0.25,0.08207282,0.16009405,0.00080156326,0.046074934,0.08987535,0.0003734827,,,,0.08187323,0.15935884,0.009993076,0.045351326,0.08827226,0.005619943,,,,0.084334865,0.15887015,0.0020574927,0.048209418,0.090816975,0.00017684698,,,
0.5,0.077582814,0.15440005,0.00032883883,0.037823215,0.0752732,-9.775162e-05,,,,0.07735171,0.15359743,0.0052889585,0.03713698,0.07374296,0.0047689676,,,,0.08376396,0.16111584,0.0014338493,0.040562492,0.078019954,-0.00012362003,,,
0.75,0.0775597,0.15751612,0.00033897161,0.034444075,0.06995253,-0.00026774406,,,,0.07730051,0.15664302,0.0056114793,0.034040082,0.068979375,0.0015871525,,,,0.0848231,0.1664725,0.0012698174,0.037888013,0.07435842,0.000333786,,,
1.0,0.08084747,0.1675214,0.0002836585,0.18523328,0.38381582,0.003912866,0.040236622,0.08337299,-7.2717667e-06,0.08061949,0.1666894,0.0071358085,0.1838886,0.3802093,0.02067399,0.040530592,0.08380132,0.00059086084,0.08809595,0.17644241,0.0017121434,0.18513218,0.3707908,0.013813674,0.04513629,0.090400934,0.00085121393
1.25,0.084126055,0.17779204,-9.36985e-05,0.17986417,0.38012502,0.0034511685,0.039313093,0.08308431,-0.0005912781,0.08384698,0.17684759,0.0062461495,0.17870878,0.37692732,0.020255089,0.03947996,0.083269976,0.0006633997,0.090280816,0.18457675,0.0016784668,0.18225415,0.37261382,0.013537884,0.044093497,0.090147994,0.0005030632
1.5,0.0886525,0.19102362,0.0003272891,0.17695923,0.3813022,0.0034053326,0.044142358,0.09511557,-0.0008085966,0.08837889,0.19008893,0.006330967,0.17559941,0.37768638,0.021038473,0.044362534,0.09541675,0.0028421283,0.093250446,0.19456923,0.0017797947,0.18209055,0.3799362,0.013011396,0.04876828,0.10175615,0.00046348572
1.75,0.0942131,0.20689674,-1.168251e-05,0.17611279,0.3867526,0.003714919,0.043267354,0.0950173,-0.00074231625,0.09394911,0.20599176,0.0061460137,0.17481151,0.38328975,0.019202232,0.043429498,0.09522303,0.0024716854,0.09794028,0.20849097,0.002290368,0.18313631,0.38985252,0.012672842,0.048609573,0.103477925,0.0006111264
2.0,0.10968456,0.24539557,0.0003528595,0.17462432,0.3906843,0.0040487647,0.04700797,0.10517021,-6.258488e-05,0.10951658,0.2446942,0.010006487,0.17325942,0.38711557,0.018919349,0.047309805,0.10570486,0.0031813383,0.11375943,0.24704227,0.0034814477,0.18281381,0.39700216,0.012001693,0.051676296,0.112221286,0.00065231323
2.25,0.11314927,0.25780216,0.00023066998,0.16936101,0.3858764,0.0037317276,0.049438894,0.112642825,0.00051516294,0.112869486,0.25691563,0.009865046,0.16815075,0.3827479,0.019866705,0.049729303,0.11319476,0.0029259324,0.11669023,0.25860316,0.0038696527,0.17671059,0.3916173,0.01125437,0.053621173,0.1188326,0.0005751252
