Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.25899476,0.5353964,0.27392632,0.2812791,0.296107,0.2813667,0.28930813,0.25185198,0.25820547,0.19909143,0.22520459,0.15621072,0.25146022,0.519821,0.2743609,0.28248686,0.2972073,0.28391927,0.291153,0.254151,0.2606166,0.19932777,0.22700816,0.15475184,,,,,,,,,,,,,0.26267463,0.54522294,0.20669764,0.12757951,0.25559026,0.53051823,0.20833182,0.12654471,,,,,0.26564535,0.5286649,0.023933768,0.008233547,0.25674918,0.5109605,0.021768928,0.0074171424,,,,
0.25,0.082062654,0.16007423,0.00081056356,0.0031769276,0.002864778,0.0075882077,0.004885912,0.0096075535,0.007768452,0.00981009,0.0088588,0.008695662,0.047342584,0.09234807,0.0006619692,0.0022617579,0.002201438,0.005455613,0.0035434365,0.00692147,0.005546987,0.0068296194,0.0062627792,0.0055916905,,,,,,,,,,,,,0.08187361,0.15935959,0.00814724,0.0068347454,0.046630707,0.09076246,0.0045638084,0.003260672,,,,,0.084123224,0.15847147,0.001734674,0.00077831745,0.04840605,0.091187395,0.0003914237,0.00019645691,,,,
0.5,0.07755996,0.15435459,0.00013679266,0.0019922853,0.0020195246,0.0052772164,0.0034072995,0.006809056,0.0054708123,0.0072390437,0.00637275,0.0065270066,0.03951438,0.078638844,0.00014263391,0.0010921955,0.001262784,0.0029923916,0.0019379854,0.004054606,0.0031297803,0.0043622255,0.0037348866,0.0037162304,,,,,,,,,,,,,0.07734958,0.1535932,0.006335199,0.0052616,0.038885612,0.07721523,0.0026265979,0.002340436,,,,,0.08352439,0.16065505,0.001190424,0.0006763339,0.042497702,0.081742235,0.0002515316,0.00010073185,,,,
0.75,0.07773894,0.15788014,9.9003315e-05,0.0018693805,0.0017971396,0.004506111,0.0029691458,0.0057641864,0.0046679378,0.006127417,0.0053923726,0.0056182146,0.03614858,0.073414214,4.118681e-05,0.0008519888,0.00096488,0.002124548,0.0014001131,0.0029284954,0.0022364259,0.0032800436,0.002722323,0.0028774738,,,,,,,,,,,,,0.07752084,0.15708949,0.005284846,0.004481852,0.035692055,0.07232696,0.0020489097,0.0017216802,,,,,0.08508217,0.16698094,0.0011557341,0.00078493357,0.039676543,0.077868566,-0.00012767315,-3.1471252e-05,,,,
1.0,0.08046726,0.16673358,0.00018250942,0.001905024,0.0017941594,0.004321754,0.002901256,0.0054762363,0.0044832826,0.0059476495,0.0051668286,0.0054077506,0.03514405,0.072820835,0.00013005733,0.0008881688,0.00083982944,0.0017118454,0.0011578798,0.0023596287,0.0018016696,0.0027441978,0.0022029877,0.002434492,0.07014878,0.14535299,0.00016665459,0.0012751818,0.0013524294,0.0029736757,0.0019797683,0.0042098165,0.0031904578,0.0051541924,0.0039524436,0.004721582,0.0801997,0.16582145,0.004719913,0.0044932365,0.034852207,0.07206065,0.003193438,0.002598226,0.07010426,0.14494805,0.0036860704,0.0039569736,0.08743589,0.17512043,0.0015848875,0.0009621978,0.039247967,0.078607544,0.0005096197,0.00024425983,0.07370797,0.14762554,0.0015338659,0.00085681677
1.25,0.084330335,0.17822377,8.940697e-06,0.0019015074,0.0018740892,0.004383743,0.0029860735,0.005561352,0.0045574307,0.0061599016,0.0052755475,0.005577266,0.036141522,0.07638151,-0.0007070303,0.0003119707,0.0007852316,0.0015068054,0.0010432005,0.002080679,0.0015819073,0.0024610758,0.0019462109,0.0021836162,0.07884578,0.1666327,0.00055754185,0.0017206073,0.0014972091,0.003371656,0.0022156239,0.004893899,0.0036495328,0.0061281323,0.004599452,0.0057008862,0.08408557,0.17735082,0.006023705,0.0052042007,0.035983045,0.075894386,0.0012125969,0.0012255311,0.078788064,0.16617748,0.0038425326,0.004250288,0.09038767,0.18479522,0.0014901757,0.0010290742,0.040609952,0.08302598,0.00077450275,0.00032156706,0.083559625,0.17083545,0.002339542,0.0012645721
1.5,0.08907095,0.19192529,0.00015181303,0.002163291,0.0020460486,0.004698932,0.0032186508,0.006020665,0.004909694,0.006774068,0.005701363,0.006064415,0.03857323,0.08311552,0.0005117059,0.001114428,0.00079643726,0.0014881492,0.0010412931,0.0020754933,0.0015705824,0.002454996,0.0019242167,0.0021765828,0.081621975,0.17587464,0.00048613548,0.0017470717,0.0016102195,0.0036846995,0.002400875,0.0054098964,0.0040053725,0.0067954063,0.0050746202,0.006283641,0.088813044,0.19102271,0.004340291,0.004585147,0.03852118,0.08285293,0.0014464259,0.0014621615,0.08170743,0.17573968,0.0032029152,0.0043854713,0.09413658,0.19641817,0.0019373894,0.0013324618,0.043486975,0.09073658,0.00048673153,0.0002066493,0.08679246,0.1810945,0.0023141503,0.0013196468
1.75,0.09440591,0.20732017,-0.0005364418,0.0017602444,0.002295196,0.0052428246,0.0035966039,0.0067830086,0.005501747,0.0077468753,0.0064345,0.006884873,0.0427211,0.093817696,-0.00058722496,0.00037795305,0.0008736253,0.0016649365,0.0011569262,0.0023201704,0.0017625093,0.0027339458,0.0021495223,0.0024150014,0.080785505,0.17740907,0.0001989007,0.0015121698,0.0016901493,0.0038680434,0.0025256872,0.0056622624,0.004206896,0.0070863366,0.0053096414,0.0065225363,0.09414719,0.20642608,0.007519543,0.006072283,0.04269375,0.09360983,0.0024489164,0.0019754171,0.08100174,0.17760351,0.0065894723,0.0058161616,0.098446526,0.20956863,0.0022688508,0.0015537143,0.047805443,0.101766124,0.00091576576,0.00046044588,0.08608576,0.18325558,0.0024763942,0.001506567
2.0,0.10388099,0.23241134,0.00019544363,0.002689898,0.00297606,0.0076760054,0.0049423575,0.010743141,0.008276463,0.013248563,0.0102389455,0.012360394,0.08925478,0.19968836,0.0019637346,0.004736066,0.0043178797,0.009941578,0.006645441,0.013239622,0.010286272,0.013868988,0.01173377,0.0110369325,0.079083934,0.17693327,0.00041115284,0.0015118122,0.0015559793,0.0034308434,0.0022605658,0.004944682,0.0036720037,0.0060778856,0.0045639277,0.0055223703,0.10401741,0.23240732,0.010607421,0.010223746,0.088754974,0.19830629,0.011007011,0.008419931,0.07916905,0.17688835,0.005251229,0.004993856,0.10876484,0.23619592,0.0039455295,0.002151847,0.09804122,0.21290828,0.0038106441,0.0018791556,0.08304602,0.1803444,0.0024060607,0.0013500452
2.25,0.099224426,0.22607544,0.00022298098,0.002695918,0.0029465556,0.0074198246,0.004838288,0.0102235675,0.007926762,0.01228863,0.009627342,0.011303067,0.082162715,0.1872016,0.0007517934,0.002582848,0.0026468039,0.0064626336,0.004122138,0.009206951,0.0068083405,0.01016134,0.008135855,0.008202136,0.09120423,0.20780203,-0.00019943714,0.0014820695,0.0020691156,0.0047041774,0.003088951,0.0067816973,0.0050489902,0.008296967,0.006248176,0.0075452924,0.09930084,0.22603042,0.00949496,0.009051263,0.08187814,0.18637255,0.008523345,0.0065196157,0.0912719,0.2077548,0.006529212,0.006454468,0.1037451,0.22991478,0.0041199923,0.002180636,0.09077358,0.20116794,0.0028069615,0.0014344454,0.09702307,0.21501775,0.00344491,0.0019625425
