Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2585393,0.5340235,0.27228832,0.25067195,0.5177732,0.27273363,,,,0.2620449,0.54418796,0.20532757,0.2523422,0.5240384,0.20544952,,,,0.27323344,0.5631304,0.02450025,0.26089597,0.53770304,0.023566663,,,
0.25,0.08194277,0.15985204,0.0002619624,0.04602902,0.08979235,0.00067579746,,,,0.08176465,0.1591544,0.0094156265,0.045333236,0.08824087,0.005038202,,,,0.08418692,0.15861477,0.0020908713,0.048769236,0.09188507,0.00074768066,,,
0.5,0.07817819,0.15561648,0.0006548166,0.038371615,0.07638007,0.00014895201,,,,0.07795865,0.1548382,0.007015288,0.037829205,0.075134784,0.0046722293,,,,0.083119236,0.1598021,0.0011722445,0.040866796,0.078569055,0.00055354834,,,
0.75,0.07861106,0.15969662,0.00016230345,0.03541013,0.07193489,0.00034457445,,,,0.07840508,0.15894294,0.0058130026,0.03507756,0.071109295,0.0022543073,,,,0.08565986,0.16820164,0.00082463026,0.0385014,0.07560132,-5.841255e-06,,,
1.0,0.083179,0.17240836,-9.8347664e-05,0.15936375,0.33031946,0.0027108192,0.03849652,0.079793245,-0.00029814243,0.0829227,0.17152993,0.0065995455,0.1582184,0.32728302,0.018087089,0.038719356,0.08009301,0.0025234222,0.09022236,0.18086927,0.0012305975,0.16047548,0.3217061,0.0116381645,0.043092266,0.08638731,0.00018274784
1.25,0.08693685,0.18379027,-0.00045084953,0.15235607,0.32209083,0.0023865104,0.038244803,0.08085205,-0.00082218647,0.08667972,0.1828744,0.004476905,0.15100743,0.31859118,0.015642107,0.03839167,0.080997646,0.0018737912,0.0923989,0.18893597,0.0014150143,0.15295747,0.3127653,0.010666251,0.04266729,0.08724547,0.0005919337
1.5,0.09226056,0.19885576,-0.000621438,0.14887464,0.32088012,0.002359569,0.042737804,0.092115834,-0.00053679943,0.092025205,0.19795315,0.006067574,0.14779536,0.31791896,0.015618205,0.04294019,0.09236758,0.0022242665,0.096536994,0.2012963,0.0020682216,0.1520402,0.31703007,0.008881986,0.046795707,0.09757713,0.00048691034
1.75,0.09902829,0.21752854,0.00034171343,0.1496311,0.32868418,0.0026462674,0.042013016,0.09228706,0.00028389692,0.09883933,0.21670601,0.007714987,0.14843807,0.32545164,0.014682472,0.04218465,0.09249018,2.2411346e-05,0.102747984,0.2184821,0.002910614,0.15370648,0.32683966,0.009445429,0.04693444,0.09980085,0.00089251995
2.0,0.11001355,0.24619067,0.00014096498,0.15167557,0.33942282,0.0028101802,0.041339263,0.09250989,1.5318394e-05,0.10977093,0.24524328,0.008005083,0.15029822,0.3357868,0.014820278,0.041583795,0.09290389,0.0016521811,0.11439582,0.2480795,0.0037143826,0.15682724,0.34009653,0.009502411,0.045739703,0.099191405,0.0007840395
2.25,0.11488001,0.26180536,0.0008353591,0.14599642,0.33271798,0.0028523207,0.0438861,0.10001406,0.0001899004,0.114595726,0.26080889,0.009803653,0.14453828,0.3289553,0.016696036,0.044137415,0.10045253,0.0018808246,0.11932821,0.26397786,0.00397557,0.15052748,0.33299688,0.009061158,0.04785088,0.10585572,0.00073713064
2.5,0.12677714,0.29411778,0.0009664297,0.14148837,0.32824725,0.0026375651,0.052509032,0.12181881,0.00066530704,0.12652977,0.29325438,0.013469279,0.14017497,0.32487947,0.013722718,0.052758515,0.12227689,0.0018885732,0.13133463,0.2964313,0.0059360266,0.14544907,0.32828858,0.00864166,0.055750184,0.125832,0.0011945367
2.75,0.14537214,0.3432055,0.0019196868,0.13865662,0.327351,0.0025311112,0.057932656,0.13677178,2.1994114e-05,0.14511675,0.34237158,0.01809901,0.13740994,0.32418904,0.013445556,0.058050875,0.13695848,0.0048820972,0.14976746,0.34494883,0.008764803,0.14045304,0.3234956,0.008342087,0.062586084,0.14415012,0.0026258826
3.0,0.13842933,0.33245948,0.001821518,0.121315114,0.29135704,0.002471745,0.06322977,0.1518561,0.00023269653,0.1381966,0.33176994,0.016284883,0.11992211,0.28789818,0.008960426,0.063545264,0.15255374,0.0031120777,0.1428898,0.33596677,0.0073451996,0.124085255,0.29175296,0.005856931,0.06590858,0.15496622,0.0014042258
