Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2591549,0.53573483,0.27380025,0.25171494,0.52035475,0.2741875,,,,0.26193747,0.5428585,0.20639837,0.2560005,0.53055423,0.2077511,,,,0.2763024,0.5616074,0.025099576,0.2692495,0.54727185,0.024540067,,,
0.25,0.081421874,0.1588371,0.00080925226,0.045418896,0.08860279,0.0008610487,,,,0.081153944,0.15796524,0.008093834,0.04468075,0.08697058,0.004637718,,,,0.083654925,0.15770602,0.0019102693,0.04848152,0.091397226,0.0004234314,,,
0.5,0.0765623,0.15240298,0.00023794174,0.03703718,0.073725276,-1.5735626e-05,,,,0.0763022,0.15153559,0.006306112,0.03628468,0.0720611,0.0038242936,,,,0.08111594,0.15593013,0.0011560917,0.03999907,0.07689069,0.00013035536,,,
0.75,0.076511405,0.15543552,-0.00013589859,0.03343696,0.06792832,-0.00028145313,,,,0.07624445,0.1545504,0.006092608,0.032838542,0.06656498,0.0029117465,,,,0.0833429,0.16362062,0.0012611747,0.036978777,0.07259755,0.0001835227,,,
1.0,0.080449365,0.16675238,0.00065118074,0.18647471,0.3865177,0.004413426,0.0382987,0.07938409,0.00010281801,0.08018964,0.16586861,0.004797697,0.18508244,0.38283458,0.022825897,0.038569473,0.0797792,0.001979053,0.08706714,0.17452106,0.0012801886,0.18502145,0.3708648,0.014443815,0.043098472,0.086388394,0.00013870001
1.25,0.08410921,0.17781177,-0.00073742867,0.18073955,0.38209394,0.0038800836,0.03888857,0.0822127,-0.00073099136,0.08382971,0.17688543,0.0035395622,0.17952842,0.3788151,0.02202499,0.039120693,0.082546875,0.0020195842,0.08982939,0.18378672,0.0015270114,0.18100423,0.37032613,0.0134366155,0.04345874,0.08891454,0.0003889799
1.5,0.088489406,0.19072357,0.00029945374,0.17671396,0.3808763,0.003876567,0.042839903,0.09233398,5.2928925e-05,0.08817991,0.18974423,0.0052553415,0.17538148,0.37738332,0.019041777,0.043103695,0.0927499,0.0019676685,0.09345565,0.19516003,0.0013444424,0.17979212,0.37545332,0.012625277,0.047089607,0.098335505,0.00046133995
1.75,0.09366738,0.20574671,0.00047504902,0.17445022,0.38319165,0.0035080314,0.04077895,0.08957371,0.00012373924,0.093379065,0.2048373,0.0051419735,0.17300825,0.37951273,0.019108236,0.04101663,0.08997452,0.0014085174,0.09799607,0.20886087,0.0025950074,0.17876679,0.381009,0.01222837,0.045844506,0.09770926,0.00077819824
2.0,0.10772107,0.24105114,0.00066649914,0.1726741,0.38639876,0.0041879416,0.0437736,0.097953685,0.00044637918,0.10755191,0.24042207,0.009504676,0.17120321,0.38270852,0.021793067,0.044001587,0.098361365,0.0025529265,0.111147046,0.2417697,0.0032061338,0.18015166,0.39187017,0.011489749,0.04805017,0.104519874,0.0009970069
2.25,0.11278755,0.25702232,-0.00017869473,0.16830537,0.38353732,0.0041285157,0.048150815,0.10972695,-6.186962e-05,0.112527594,0.2562592,0.0089972615,0.16692825,0.38014588,0.019044816,0.04837645,0.11016774,0.0011432171,0.11639718,0.25847936,0.004145682,0.17523178,0.38913143,0.011307001,0.0520864,0.115666546,0.0009729862
