Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.258877,0.53463626,0.27359515,0.28069574,0.29557246,0.2803725,0.28853106,0.2507046,0.25721347,0.19799364,0.22428226,0.15526742,0.2512033,0.51878846,0.2739089,0.28178185,0.29664588,0.28277367,0.2902739,0.25274158,0.25938857,0.19803953,0.22582227,0.15374696,,,,,,,,,,,,,0.26448676,0.54736143,0.21176255,0.13069624,0.25706077,0.5319932,0.21266127,0.1286211,,,,,0.26399225,0.5394915,0.023922205,0.008142889,0.25382245,0.5187086,0.023651779,0.007715583,,,,
0.25,0.08183717,0.15961616,0.00072944164,0.0030144453,0.0027243495,0.0071692467,0.0046253204,0.009071827,0.0073316097,0.009243786,0.008339345,0.008179665,0.04626361,0.09023307,0.00066542625,0.0021052957,0.0020195246,0.004933417,0.003215909,0.0062550902,0.0049985647,0.006145358,0.0056171417,0.0049676895,,,,,,,,,,,,,0.08166412,0.15894184,0.009711862,0.007245004,0.04548346,0.08852387,0.006191671,0.003925979,,,,,0.08595882,0.16241121,0.001660645,0.00089019537,0.049922187,0.09432334,0.00086188316,0.00027692318,,,,
0.5,0.07773774,0.1547327,0.00023293495,0.0020588636,0.0019769073,0.005105555,0.0033205152,0.0065228343,0.005265653,0.006817937,0.006048918,0.0061227083,0.03878502,0.07719946,-4.9591064e-05,0.0009614229,0.0012004972,0.0027616024,0.0018136501,0.0036931038,0.002863288,0.0038819313,0.0033482313,0.0032472014,,,,,,,,,,,,,0.07749304,0.15391137,0.005218029,0.0045806766,0.038139325,0.07574971,0.0036401749,0.0023687482,,,,,0.08384551,0.1615221,0.0010551214,0.0007764101,0.04186985,0.080659136,0.0001243949,0.00011485815,,,,
0.75,0.07752744,0.15749285,0.0003026724,0.0019298196,0.0017494559,0.004310429,0.0028678775,0.0054244995,0.004435003,0.005725026,0.005064547,0.005173683,0.035451923,0.07201868,0.00018250942,0.00088602304,0.0009201765,0.0019263625,0.0012972951,0.002583027,0.0019931793,0.002831161,0.0023635626,0.0024639964,,,,,,,,,,,,,0.07731999,0.15673928,0.005351126,0.0044635534,0.035025854,0.07100269,0.002656877,0.0020592213,,,,,0.08549309,0.168081,0.0015265346,0.0008726716,0.039219998,0.07710725,0.0012266636,0.00042778254,,,,
1.0,0.079814054,0.16543067,0.00019073486,0.0018548369,0.0017337203,0.004119575,0.0027924776,0.00517118,0.0042586923,0.005546689,0.0048431754,0.005003035,0.034358896,0.07121572,-0.00026071072,0.0005249381,0.00078344345,0.001519084,0.0010470152,0.0020703077,0.0015774965,0.002356112,0.0018912554,0.002073288,0.06957078,0.14419942,0.00019663572,0.0012626648,0.001321137,0.0028595924,0.0019136071,0.004019022,0.0030438304,0.004869461,0.0037289262,0.004434824,0.07953208,0.16451101,0.004420817,0.0041522384,0.034048542,0.07042894,0.0026217103,0.002169311,0.069467716,0.14369301,0.0044273734,0.0038257241,0.08725465,0.17499399,0.0014099479,0.0009325743,0.037993588,0.07619823,-5.352497e-05,7.1525574e-06,0.07319783,0.14680226,0.0014647245,0.00087177753
1.25,0.08318606,0.17585395,0.000538826,0.0021945238,0.0018027425,0.0041659474,0.0028598309,0.005231619,0.0043118596,0.0057157874,0.00492388,0.0051006675,0.035047308,0.07408942,0.00035107136,0.00091052055,0.000747025,0.0013906956,0.0009716749,0.0019029379,0.0014505386,0.0022039413,0.0017504096,0.0019630194,0.077993624,0.16487722,5.877018e-05,0.0012664795,0.0014422536,0.0031861663,0.002109766,0.004594445,0.0034356117,0.0057371855,0.0042865872,0.0052766204,0.08293369,0.17497362,0.0028815866,0.00319165,0.034878023,0.073585704,0.00090646744,0.0011613369,0.077923864,0.16440389,0.0036076307,0.0041094422,0.08992666,0.18395177,0.00094020367,0.00091695786,0.039145425,0.080074914,7.867813e-06,9.280443e-05,0.08298275,0.16974747,0.001834631,0.0011286736
1.5,0.087097555,0.18771867,0.00018489361,0.0020882487,0.0019736886,0.0044873357,0.0031012297,0.005683303,0.004674256,0.0063133836,0.0053696632,0.0056286454,0.037397295,0.08060124,-4.220009e-05,0.0007303953,0.00078344345,0.0014595985,0.0010221004,0.002005756,0.0015320778,0.0022903085,0.0018370152,0.001989603,0.081186034,0.17497775,0.00065243244,0.0018255711,0.0015820265,0.0035754442,0.0023472905,0.0052086115,0.003870666,0.006481707,0.0048586726,0.005942285,0.08683361,0.18679503,0.0060705543,0.005066633,0.037277393,0.08019051,0.0030400157,0.0021383166,0.08124363,0.17476994,0.0056497455,0.005441308,0.092626326,0.19324788,0.0014767051,0.0011412501,0.041559625,0.08670656,0.00027632713,0.00019878149,0.086758204,0.18100512,0.0021292567,0.0013004541
1.75,0.09173914,0.20150664,0.00044471025,0.002415955,0.0022078753,0.004985094,0.0034477115,0.0063764453,0.005208254,0.0071710944,0.0060214996,0.0063298345,0.04113472,0.09035314,0.00052183867,0.00116539,0.0008792281,0.0016780496,0.00116539,0.0023155808,0.001756072,0.002590537,0.0020956993,0.0022404194,0.079992585,0.17570513,0.00031018257,0.0016744733,0.00168854,0.003813684,0.0025109053,0.0055419207,0.004141152,0.006911695,0.005192995,0.00636667,0.09144525,0.20050773,0.0060998797,0.005319655,0.041067213,0.09004615,0.00029295683,0.0009178519,0.0801651,0.17577428,0.0060222745,0.005907953,0.0967091,0.20576449,0.0022419095,0.0015249848,0.04609959,0.098084435,0.0005373359,0.00034242868,0.08529855,0.18148667,0.0022832155,0.0013741851
2.0,0.10037445,0.2246067,7.7068806e-05,0.0024629235,0.0028181076,0.0071901083,0.004661143,0.009962678,0.0077108145,0.012103975,0.009457111,0.011283994,0.08846611,0.19795953,0.0014334321,0.0044882894,0.0044796467,0.010282934,0.0068802834,0.013603747,0.010562301,0.0139378905,0.011928976,0.010889351,0.078811474,0.17635548,0.0012124777,0.002118349,0.0015555024,0.0033801794,0.002246976,0.0048300624,0.0035947561,0.005855441,0.0044161677,0.005266428,0.10063202,0.22483307,0.01163739,0.010395229,0.088085316,0.1968011,0.012963176,0.008791864,0.078900345,0.17627995,0.004028082,0.0039360523,0.10530064,0.22848548,0.0034103394,0.001912415,0.097101405,0.21069445,0.0037241578,0.0019170046,0.08316343,0.18045129,0.0023929477,0.001324594
2.25,0.09579673,0.21829991,0.0008394718,0.0029489398,0.0027438998,0.006821394,0.004479766,0.009281635,0.0072585344,0.011052251,0.008772612,0.010203004,0.08047573,0.1833867,0.00087732077,0.0027118921,0.0027246475,0.0067370534,0.0042871833,0.009633422,0.0071508884,0.01049149,0.0085299015,0.008356392,0.08850771,0.20168984,0.0011029243,0.0022047162,0.0019103885,0.0042566657,0.0028158426,0.0061175227,0.0045515895,0.007474363,0.005617976,0.0067953467,0.0959152,0.2183071,0.009981096,0.009060204,0.08013517,0.18239106,0.00792098,0.0062426925,0.088615425,0.20169249,0.0057228804,0.005751133,0.10003708,0.22144338,0.0035274625,0.0019915104,0.088715546,0.1963819,0.0026885867,0.00145787,0.09438723,0.20893681,0.0028681755,0.0017094016
