Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.25901455,0.53552717,0.27397096,0.2809918,0.2957853,0.28039694,0.28859144,0.2509318,0.2573014,0.19847178,0.2244749,0.15596217,0.25081903,0.51858246,0.2743944,0.28198147,0.29663795,0.28235692,0.29001898,0.2526011,0.25916266,0.1982947,0.22579426,0.15428185,,,,,,,,,,,,,0.26237428,0.5436321,0.20634437,0.1280871,0.25402778,0.52633834,0.20567238,0.12550908,,,,,0.27054024,0.5527575,0.025271595,0.008810818,0.26010075,0.5314279,0.023782074,0.00795126,,,,
0.25,0.08151009,0.1590363,0.00054204464,0.0029591322,0.0028121471,0.0074695945,0.004796028,0.009477198,0.007638395,0.009699166,0.008722663,0.00866437,0.044845965,0.08750004,0.0005981922,0.0020834208,0.0020252466,0.0049883127,0.0032380223,0.006341338,0.005066991,0.006329477,0.0057498813,0.005290568,,,,,,,,,,,,,0.08127544,0.15823132,0.010566831,0.007974267,0.04413157,0.08591767,0.0058526993,0.004132569,,,,,0.08400146,0.1582615,0.0014881492,0.00076788664,0.04748895,0.08947074,0.0010703802,0.0003541112,,,,
0.5,0.07692448,0.15314081,0.00035858154,0.002133727,0.0019907355,0.005182147,0.0033525825,0.006679833,0.0053590536,0.007093191,0.0062177777,0.006426215,0.036759578,0.07318075,0.00038081408,0.0012290478,0.0011620522,0.0026794672,0.0017507672,0.0035933852,0.0027737021,0.003867805,0.003286302,0.00334239,,,,,,,,,,,,,0.0766829,0.15232232,0.0071548223,0.005864203,0.036018386,0.071546644,0.0038912296,0.0028954148,,,,,0.08273119,0.15924296,0.0014087558,0.00076651573,0.038709316,0.074508615,0.0004528165,8.33869e-05,,,,
0.75,0.07674751,0.15592073,0.0002450943,0.0018548369,0.0017442107,0.0043540597,0.00287503,0.0055502653,0.004493773,0.005952418,0.005182028,0.005418718,0.03322941,0.067509085,0.00022757053,0.00090932846,0.000870049,0.0018298626,0.0012228489,0.0024989843,0.0018984079,0.0028033257,0.0022842288,0.0024642348,,,,,,,,,,,,,0.07642217,0.1549171,0.0048384666,0.0043652058,0.032634716,0.06615457,0.0012655258,0.0016192198,,,,,0.08406677,0.16516595,0.0007971525,0.0006930232,0.036136065,0.07099651,0.00019407272,0.00012642145,,,,
1.0,0.08560267,0.17743342,0.0002888441,0.0019156337,0.001906693,0.0047743917,0.0031456351,0.0062847137,0.005006492,0.00720644,0.0059268475,0.0067819953,0.068382904,0.14174105,0.00010019541,0.001311481,0.0016109347,0.0036817193,0.0024104714,0.0053358674,0.0040254593,0.0066640377,0.0051411986,0.006237626,0.03689448,0.07647324,0.00034290552,0.0010519624,0.0008162856,0.0015900135,0.0010962486,0.0021363497,0.0016438961,0.0024160147,0.0019595623,0.0021404624,0.08547281,0.17679563,0.0055685043,0.005417943,0.0675827,0.13979095,0.0058786273,0.0054397583,0.037049897,0.0766356,0.0012181401,0.0014265776,0.09027684,0.18101251,0.0017597079,0.0011473298,0.06845796,0.13726386,0.0021888614,0.000921607,0.04251153,0.08523913,0.00072568655,0.000346601
1.25,0.08582702,0.18143816,0.000618577,0.0022783875,0.0019065738,0.004645407,0.003096342,0.0060691237,0.004854858,0.00695014,0.0057074428,0.006393552,0.06711711,0.14188544,0.0003029108,0.0014922023,0.0015504956,0.0034704208,0.0022892952,0.0049915314,0.0037899613,0.006191969,0.004810214,0.0057739615,0.03999245,0.08454397,-0.0002937317,0.00065743923,0.00085246563,0.0016866326,0.0011532307,0.0023647547,0.0017801523,0.0027665496,0.0021777153,0.002405107,0.0856415,0.18070799,0.0053030252,0.005171299,0.066524304,0.14036971,0.005648792,0.0053120255,0.040065877,0.08454107,0.0026291013,0.002076149,0.09075838,0.18573263,0.0014910698,0.0011867881,0.06871931,0.14063075,0.0014004111,0.0006509423,0.04574276,0.09361035,0.00024074316,0.00023514032
1.5,0.08853616,0.19081967,-0.00028264523,0.0017739534,0.002048552,0.004891515,0.0032921433,0.0063784122,0.0051219463,0.007319033,0.0060256124,0.006680608,0.068293914,0.14719209,0.0004069209,0.0015802383,0.0016304255,0.003625095,0.002409041,0.0051656365,0.0039518476,0.006314039,0.0049737096,0.0058187842,0.04655113,0.100330435,-0.00012040138,0.00091803074,0.0010017753,0.0020860434,0.0014001131,0.002986133,0.0022298694,0.003537178,0.00275594,0.003127098,0.08837719,0.19016618,0.0060598254,0.0054454207,0.06781273,0.14591648,0.004856527,0.004984677,0.046558175,0.10018185,0.0043355823,0.0032449365,0.09331266,0.19494106,0.0023790002,0.0014731288,0.070800975,0.14791152,0.0015945435,0.00080162287,0.05269184,0.11007942,0.0017752647,0.0007404685
1.75,0.09324193,0.20480727,0.00032562017,0.0023870468,0.0023071766,0.0054867864,0.0036962628,0.007231295,0.0057947636,0.008389175,0.006856084,0.0076129436,0.07143752,0.15691356,0.00032573938,0.0016573668,0.0018005967,0.004087925,0.0026966333,0.0058365464,0.0044596195,0.0070661306,0.005581856,0.006434083,0.049974855,0.1097705,5.173683e-05,0.0011075735,0.0011387467,0.0024542212,0.0016293526,0.0035338402,0.0026385188,0.00425452,0.0032615066,0.0036634207,0.092956744,0.20392217,0.007533014,0.006714821,0.07087273,0.15547577,0.0064564347,0.0059859157,0.049851622,0.10936109,0.002145648,0.0024135709,0.09777329,0.20858033,0.0023047328,0.0016893744,0.07399609,0.15785629,0.0021366477,0.0010432005,0.056520224,0.12057492,0.0009108186,0.0005469322
2.0,0.110014476,0.24617642,0.0013992786,0.0037019849,0.0031584501,0.0077554584,0.0051316023,0.010588586,0.0083171725,0.012702584,0.010102689,0.011574805,0.099399395,0.22242334,0.00062412024,0.0022990108,0.002502203,0.0058582425,0.0037961006,0.008604348,0.0064112544,0.010730028,0.0080984235,0.009904325,0.049168672,0.11002341,-6.651878e-05,0.0009415746,0.0010105968,0.0019811988,0.0013734698,0.0027486682,0.0020887256,0.003264606,0.0025299191,0.0028727055,0.10979089,0.24546705,0.011633158,0.010232449,0.099052064,0.22145751,0.008340716,0.008500576,0.04931799,0.11026362,0.0019424558,0.001995504,0.11469877,0.24987678,0.004165888,0.0027111173,0.104233846,0.22707845,0.0043005347,0.0023614168,0.055460017,0.12082232,0.0011513829,0.0006687045
2.25,0.11341939,0.25845528,0.0008466244,0.0035393238,0.0035080314,0.008535981,0.0056788325,0.011643469,0.009161353,0.013897836,0.011113882,0.012623489,0.096303366,0.21945201,0.0007276535,0.0023199916,0.00237602,0.005467832,0.0035658479,0.007989645,0.005967021,0.009938955,0.0075154305,0.00917995,0.06002098,0.13677324,-9.8109245e-05,0.0010712743,0.0012803078,0.0026991963,0.0018137693,0.0038366318,0.0028746128,0.004626453,0.0035296679,0.00414145,0.113117844,0.25765285,0.011243045,0.0102953315,0.09601432,0.2186955,0.0060676932,0.0070624948,0.060238164,0.13720678,0.0033355951,0.0035090446,0.118193544,0.26298648,0.0054886937,0.0033153892,0.100521706,0.22366577,0.0036923885,0.002128601,0.06498367,0.1445919,0.0017855167,0.0009101629
