Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25852603,0.53359085,0.2724641,0.2507266,0.51749307,0.2728833,,,,0.263403,0.54468393,0.21023363,0.2561423,0.5296697,0.21079081,,,,0.26904503,0.54678214,0.024599314,0.25611785,0.52051014,0.0235039,,,
0.25,0.08161268,0.1591669,0.00035643578,0.04609405,0.08989592,0.0007162094,,,,0.0813916,0.15839732,0.009400487,0.0453514,0.08825898,0.0068104863,,,,0.08470617,0.15990284,0.0011032224,0.049443476,0.0933362,8.291006e-05,,,
0.5,0.07699954,0.15325332,0.00055229664,0.03775291,0.07514018,0.0003169179,,,,0.07677329,0.15247217,0.0074667335,0.037032105,0.073545955,0.0036468506,,,,0.08287587,0.15953982,0.0018333197,0.040030748,0.07706101,0.00023674965,,,
0.75,0.07671547,0.15583329,0.0006598234,0.033652954,0.068359755,0.00013279915,,,,0.076452896,0.15498038,0.0048562884,0.033134874,0.06716888,0.003210187,,,,0.0838583,0.16477883,0.0014930964,0.035882205,0.07050737,0.00014340878,,,
1.0,0.07912263,0.163984,-0.0001398325,0.18716359,0.38790208,0.0044134855,0.036677204,0.07601459,3.1530857e-05,0.07884973,0.16310644,0.006104946,0.18578881,0.38431776,0.023144424,0.036879953,0.07628889,0.0012983084,0.08562876,0.17175734,0.0010134578,0.18533908,0.37175998,0.01506871,0.040887896,0.08201446,0.0005302429
1.25,0.0823741,0.17412247,0.00020045042,0.18017349,0.3808509,0.003974378,0.038907703,0.082243145,-0.00048696995,0.082042426,0.17311779,0.0047011375,0.1787224,0.37712225,0.021107733,0.039087076,0.08247767,0.0017610788,0.08809777,0.18038304,0.0014147758,0.17895862,0.36642358,0.01451236,0.04379834,0.08967851,0.00068080425
1.5,0.08653666,0.18649235,0.0002938509,0.1754201,0.3780422,0.0038647056,0.04361621,0.093995884,0.00016844273,0.08622752,0.18552808,0.005455494,0.17402686,0.37443814,0.020720303,0.04387956,0.09441175,0.0030941367,0.091141045,0.1904036,0.0015577674,0.17691858,0.36960223,0.013171494,0.04856247,0.101452306,0.0009971857
1.75,0.09145892,0.20086987,0.00030839443,0.17244218,0.37873223,0.004062116,0.04154545,0.09124566,-0.0006252527,0.090985075,0.19956687,0.008238554,0.17120996,0.37553233,0.018408,0.04167779,0.091416165,0.0031740665,0.09471639,0.20193987,0.0024097562,0.1762344,0.37574014,0.012889862,0.045998547,0.0980711,0.00094264746
2.0,0.104914926,0.23474309,0.00037312508,0.1701451,0.38069308,0.0047426224,0.04289519,0.09597633,0.00053429604,0.10456729,0.23374319,0.010674834,0.16882183,0.37737375,0.020828128,0.04313958,0.09643152,0.0031635165,0.10776924,0.23455794,0.003163278,0.17603764,0.38314295,0.01244086,0.04677163,0.10179766,0.00025177002
2.25,0.108847626,0.24801269,0.00021725893,0.16513819,0.37627247,0.0040711164,0.044736993,0.10193463,0.00046139956,0.10852478,0.24714528,0.010508001,0.16369167,0.37277776,0.018983006,0.044950143,0.1023657,0.0020215511,0.11095931,0.2466054,0.0035133362,0.1697229,0.37720662,0.011115253,0.047956806,0.10658328,0.00024479628
2.5,0.11463385,0.26589552,0.0005927086,0.1619957,0.37575224,0.0036523938,0.050677706,0.11754795,0.00025379658,0.11424368,0.26493314,0.0101034045,0.16038637,0.37193885,0.018713295,0.05084959,0.11792111,5.3048134e-05,0.11658652,0.26466724,0.004030645,0.16456167,0.37357736,0.010713458,0.05430685,0.12328393,0.0014798641
2.75,0.12354707,0.2916158,0.00096321106,0.16013819,0.3779841,0.0035691857,0.053922206,0.12727593,-0.00014543533,0.12314824,0.29064557,0.01335001,0.15863417,0.3743969,0.01782769,0.054080736,0.12763745,0.0026028156,0.12598372,0.29223233,0.004538238,0.16147518,0.3745585,0.010785043,0.05799831,0.13453312,0.0014574528
3.0,0.1444618,0.3468578,0.0015333891,0.14285894,0.34300926,0.0036864877,0.06616248,0.1588584,0.0006278157,0.14423501,0.34624195,0.019372225,0.14140071,0.33943808,0.015210569,0.06645885,0.15953714,0.005936861,0.14955263,0.354845,0.0072826743,0.14544308,0.34509423,0.009459972,0.06895559,0.1636116,0.0018860102
