Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.2587188,0.53450376,0.27327484,0.25103888,0.51863736,0.27381355,,,,0.26285332,0.5413159,0.20327663,0.25579205,0.52677405,0.20496118,,,,0.2708761,0.5534802,0.026433825,0.2625667,0.5365016,0.02424556,,,
0.25,0.08245372,0.16090415,0.00045496225,0.045761652,0.08930149,0.00072681904,,,,0.08224123,0.16014662,0.00948298,0.045113653,0.08784887,0.0026171207,,,,0.08569607,0.16181464,0.0015563965,0.048444256,0.091474324,0.0011459589,,,
0.5,0.077871114,0.15504497,8.2075596e-05,0.038315866,0.076288655,0.00036144257,,,,0.07766542,0.15431316,0.0074700117,0.03767,0.0748464,0.0041381717,,,,0.083385326,0.1605767,0.0010585785,0.040933132,0.078825705,0.0005367398,,,
0.75,0.0781854,0.15885735,-0.00027632713,0.036106575,0.07336146,3.3676624e-05,,,,0.07793942,0.15805094,0.0064857006,0.035814837,0.0726278,0.0036440492,,,,0.08523612,0.167596,0.0011261106,0.038792092,0.07627517,0.00025302172,,,
1.0,0.08326935,0.17261061,-0.0002657175,0.18560487,0.38474384,0.004476011,0.03917486,0.08120631,0.0003620386,0.08300624,0.17176774,0.004892528,0.18445756,0.3817045,0.02025187,0.039433524,0.08160118,0.0001321435,0.090069115,0.18084963,0.0018151402,0.1856559,0.37277818,0.013727605,0.043764256,0.087874174,0.0008200407
1.25,0.087416746,0.1848102,-0.00050759315,0.17790906,0.37612253,0.004360497,0.040055893,0.08468329,0.00024914742,0.087158345,0.18397716,0.005329311,0.17678428,0.37316298,0.019392252,0.040252276,0.08496604,0.0021824837,0.09356888,0.19176567,0.0014796257,0.17936254,0.36759633,0.0120149255,0.0446418,0.09149158,0.00056141615
1.5,0.09228274,0.19890416,0.00011622906,0.17896678,0.385741,0.0042518973,0.045600787,0.09828692,3.629923e-05,0.09202588,0.19807594,0.007217884,0.1776413,0.38235405,0.02052474,0.045795787,0.09857057,0.0037840605,0.09764006,0.2042161,0.0019639134,0.18352355,0.3838431,0.013007104,0.05014755,0.10488458,0.00078964233
1.75,0.09870616,0.21681432,-5.531311e-05,0.18826139,0.41352805,0.005252719,0.04553521,0.10002097,-5.042553e-05,0.09840322,0.21588962,0.007390201,0.1870008,0.41026634,0.024469018,0.04558536,0.100011006,0.00324893,0.10315343,0.2201086,0.0024579167,0.1924532,0.4106563,0.016089737,0.050583757,0.107935525,0.0009595156
2.0,0.10924716,0.24446163,0.0009059906,0.17719603,0.3965103,0.00512743,0.043128103,0.09650746,0.00036859512,0.108987674,0.24364336,0.006738603,0.17575471,0.39290193,0.025775492,0.04338529,0.09698838,0.0016123652,0.11260771,0.24518403,0.0041871667,0.18364352,0.39985237,0.015354574,0.04812763,0.10478968,0.00083619356
2.25,0.11707556,0.26678354,0.0008830428,0.17230254,0.39263088,0.0049799085,0.04561173,0.1039368,-0.00042903423,0.11683739,0.26607314,0.009609878,0.1709425,0.3892864,0.023143888,0.045855284,0.10442598,0.00073099136,0.12144835,0.26997402,0.004277706,0.17572697,0.39063284,0.014744222,0.049846273,0.110805936,0.00080162287
2.5,0.12869807,0.29853627,0.0012591481,0.17150828,0.3978416,0.0048086047,0.054305263,0.12596996,0.00015968084,0.12853132,0.29808772,0.015401006,0.16998233,0.3942202,0.024911165,0.054508276,0.12641469,0.002439499,0.13432235,0.30518696,0.0063508153,0.17243199,0.39177394,0.014391303,0.058156118,0.13213354,0.0011793971
2.75,0.14638852,0.34554482,0.0016074777,0.17471306,0.41240385,0.0051606894,0.060479578,0.14275986,0.00041997433,0.1460579,0.34478068,0.017680645,0.17322305,0.40890607,0.023843527,0.06061728,0.14309166,0.002610445,0.15169069,0.35247052,0.009176135,0.17485899,0.4063047,0.015332818,0.065244354,0.15160266,0.0024120212
3.0,0.1449609,0.34806624,0.0022051334,0.15773253,0.3787323,0.0048835278,0.064678654,0.1553002,0.00018668175,0.1447011,0.34732085,0.019255638,0.15644021,0.37549785,0.02365005,0.06499884,0.1560144,0.00628829,0.14855175,0.35318717,0.009539008,0.15438335,0.36705202,0.012765884,0.06652777,0.15817219,0.0023994446
3.25,0.15411068,0.37625778,0.0026112199,0.15765983,0.38492292,0.0047225356,0.07851284,0.19168733,0.00056666136,0.15399002,0.37585294,0.025901914,0.15633759,0.38158283,0.02138114,0.07876086,0.19223651,0.0055612326,0.15685551,0.3817112,0.010978699,0.15463574,0.37630937,0.011859357,0.079868145,0.19436084,0.0027161837
3.5,0.17536943,0.43517107,0.003987789,0.17025474,0.42247918,0.0058680177,0.090074256,0.22351508,0.0012457967,0.17531258,0.4349256,0.034599185,0.1690205,0.41931584,0.026699245,0.090358086,0.22416556,0.010543823,0.17691858,0.4401327,0.015512824,0.17107907,0.42560536,0.014532208,0.09244291,0.22997668,0.004490316
3.75,0.21196221,0.53429997,0.0065576434,0.19224426,0.4845963,0.007607758,0.09143507,0.23048331,0.001976788,0.21186136,0.5340063,0.052155256,0.19092113,0.48122546,0.03718233,0.09169154,0.23111273,0.010300875,0.20823966,0.52786344,0.02410394,0.1948245,0.49385756,0.021856427,0.091849566,0.23282802,0.0052582026
4.0,0.19957599,0.51067203,0.0070257783,0.18125246,0.46378607,0.009792149,0.07356674,0.18824148,0.0011819005,0.19961634,0.51068187,0.059802294,0.17967696,0.45967063,0.04062575,0.07398053,0.18926565,0.009046793,0.19958052,0.51161855,0.021020234,0.1846445,0.47333056,0.02130264,0.075716734,0.19409753,0.0028192997
4.25,0.24254546,0.62932503,0.012003243,0.2196682,0.56996614,0.014244139,0.09281793,0.24083176,0.0022994876,0.24253672,0.62943727,0.08797288,0.21797827,0.56570256,0.058893144,0.09310155,0.24161945,0.015345871,0.24253839,0.6253837,0.033323824,0.22391282,0.57735777,0.030700028,0.09283705,0.23937975,0.0045695305
