Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF_Gauss_11,UHR_SSIMLoss_EnKF_Rect_11,UHR_SSIMLoss_EnKF_Gauss_21,UHR_SSIMLoss_EnKF_Rect_21,UHR_SSIMLoss_EnKF_Gauss_31,UHR_SSIMLoss_EnKF_Rect_31,UHR_SSIMLoss_EnKF_Gauss_51,UHR_SSIMLoss_EnKF_Rect_51,UHR_SSIMLoss_EnKF_Gauss_71,UHR_SSIMLoss_EnKF_Rect_71,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR)_Gauss_11,UHR_SSIMLoss_EnKF(HR)_Rect_11,UHR_SSIMLoss_EnKF(HR)_Gauss_21,UHR_SSIMLoss_EnKF(HR)_Rect_21,UHR_SSIMLoss_EnKF(HR)_Gauss_31,UHR_SSIMLoss_EnKF(HR)_Rect_31,UHR_SSIMLoss_EnKF(HR)_Gauss_51,UHR_SSIMLoss_EnKF(HR)_Rect_51,UHR_SSIMLoss_EnKF(HR)_Gauss_71,UHR_SSIMLoss_EnKF(HR)_Rect_71,UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA_Gauss_11,UHR_SSIMLoss_SRDA_Rect_11,UHR_SSIMLoss_SRDA_Gauss_21,UHR_SSIMLoss_SRDA_Rect_21,UHR_SSIMLoss_SRDA_Gauss_31,UHR_SSIMLoss_SRDA_Rect_31,UHR_SSIMLoss_SRDA_Gauss_51,UHR_SSIMLoss_SRDA_Rect_51,UHR_SSIMLoss_SRDA_Gauss_71,UHR_SSIMLoss_SRDA_Rect_71,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF_Gauss_11,HR_SSIMLoss_EnKF_Rect_11,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR)_Gauss_11,HR_SSIMLoss_EnKF(HR)_Rect_11,HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA_Gauss_11,HR_SSIMLoss_SRDA_Rect_11,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF_Gauss_11,LR_SSIMLoss_EnKF_Rect_11,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR)_Gauss_11,LR_SSIMLoss_EnKF(HR)_Rect_11,LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA_Gauss_11,LR_SSIMLoss_SRDA_Rect_11
0.0,0.2592116,0.5358521,0.27341062,0.28062946,0.29563677,0.28105396,0.2889135,0.25157464,0.25790864,0.19884765,0.2249893,0.15608442,0.25147104,0.5198505,0.27403653,0.28195792,0.2967127,0.28353328,0.29069203,0.25379634,0.2602393,0.19907647,0.22676158,0.15464097,,,,,,,,,,,,,0.2621368,0.54327154,0.2054525,0.1264295,0.25603625,0.5306284,0.20916826,0.12638277,,,,,0.27700505,0.5630356,0.02510798,0.008724868,0.2710134,0.5508571,0.024582446,0.008454025,,,,
0.25,0.08203025,0.16002391,0.00048160553,0.0028764606,0.002813995,0.007432461,0.0047867894,0.009388566,0.007605493,0.009599984,0.008682191,0.008562505,0.045957487,0.08965347,0.0004708767,0.0020307899,0.002065897,0.005066037,0.0033054352,0.0063900948,0.005138159,0.006208062,0.005755067,0.005072534,,,,,,,,,,,,,0.081763126,0.15915102,0.008281171,0.0067145824,0.045215327,0.08801113,0.0065570474,0.0043121576,,,,,0.084977135,0.16019866,0.0016434789,0.000813961,0.04969708,0.09368879,0.0009959936,0.0003274083,,,,
0.5,0.07782634,0.15491916,0.00048244,0.002203226,0.0019924045,0.0051736236,0.0033518672,0.006673634,0.0053503513,0.0070521235,0.0062140822,0.0063946247,0.038286354,0.076211855,0.00029933453,0.0011323094,0.0011734366,0.0026904345,0.0017682314,0.0035943985,0.0027977824,0.0038331747,0.003301978,0.0032714605,,,,,,,,,,,,,0.077636085,0.15418468,0.0070420504,0.005864322,0.037683126,0.0748384,0.0013728142,0.0014666915,,,,,0.082531646,0.15865156,0.0013542175,0.000718534,0.0410206,0.07885438,0.00049734116,0.00013887882,,,,
0.75,0.078145154,0.15875453,6.4373016e-05,0.0017424226,0.0017613173,0.004389286,0.0028989315,0.0056158304,0.0045453906,0.006053984,0.005275011,0.005550623,0.036028326,0.07319277,0.000100553036,0.0008634329,0.00088721514,0.0018594861,0.0012534261,0.0025321841,0.0019476414,0.0028617382,0.002349496,0.0025512576,,,,,,,,,,,,,0.07799963,0.15810822,0.0054003,0.0047004223,0.0357202,0.0724062,0.0030817986,0.002665937,,,,,0.08505957,0.16699082,0.0011899471,0.00079602003,0.040459935,0.07943183,-1.1444092e-05,6.622076e-05,,,,
1.0,0.09001569,0.18658109,0.00051540136,0.0023105145,0.002116561,0.0053715706,0.0035051703,0.007219732,0.005682051,0.008468866,0.0068434477,0.007916808,0.066872716,0.13861123,0.0008637905,0.0017626286,0.0014882684,0.003311634,0.0022022128,0.00473541,0.0036284328,0.005918443,0.0046013594,0.005494535,0.036533605,0.075725466,-1.3589859e-05,0.0008536577,0.00080507994,0.0015538335,0.001080513,0.0021113753,0.0016242862,0.0023792386,0.0019448996,0.002070129,0.08998346,0.1861267,0.0071375966,0.0066334605,0.06652507,0.13760409,0.005518496,0.0048900843,0.036651254,0.07581145,0.0030797124,0.0022644997,0.094375834,0.18917091,0.0019500852,0.0011461973,0.07003767,0.14038646,0.0019649267,0.0008087158,0.0420895,0.08436597,0.00013196468,0.0001321435
1.25,0.08812392,0.1862991,-0.00021398067,0.0017258525,0.0020859241,0.005173087,0.0034136772,0.006916523,0.005476594,0.008167863,0.0065808296,0.007581711,0.0646701,0.13671637,-0.00022983551,0.0009461045,0.0014023781,0.0030650496,0.002049327,0.0043861866,0.0033607483,0.0054909587,0.0042764544,0.0051577687,0.0407227,0.08609016,-2.4676323e-05,0.0008841157,0.0008432865,0.0016568899,0.001136601,0.0023005605,0.0017371774,0.002715826,0.0021185875,0.002394855,0.0880342,0.18575715,0.0074681044,0.0069176555,0.06421424,0.13549568,0.002857387,0.0035846233,0.04083253,0.08615895,0.0012921691,0.0015951395,0.09247486,0.18919922,0.0020709038,0.0012911558,0.067634545,0.1383771,0.001863122,0.0008212924,0.045882702,0.09387385,0.00042557716,0.0002862215
1.5,0.09044778,0.19494452,-6.3180923e-06,0.0020423532,0.002264142,0.0055149198,0.0036649108,0.007381737,0.005849004,0.008765876,0.007038057,0.008105099,0.0645571,0.13914163,0.0007010102,0.0015734434,0.0014203191,0.0030890703,0.0020673275,0.004386604,0.0033755898,0.005428076,0.004266739,0.005092323,0.04738067,0.10212082,-0.00021064281,0.0008574724,0.00097608566,0.0020011663,0.0013492107,0.002841115,0.0021260977,0.0034088492,0.0026271343,0.0029735565,0.09029834,0.19430265,0.006100476,0.0062195063,0.064101145,0.1379319,0.0046901107,0.004503548,0.04743325,0.102066174,0.003483951,0.002932489,0.09401561,0.19632937,0.0028372407,0.0016626716,0.06705691,0.1400325,0.0015857816,0.00071668625,0.052292626,0.10920078,0.0010010004,0.0004389286
1.75,0.09776199,0.21474078,0.0006175041,0.0027493834,0.002662301,0.006427586,0.0042841434,0.00871098,0.0068742633,0.010484874,0.008337319,0.009641945,0.06705995,0.14730169,0.00033468008,0.0014106035,0.0014976859,0.0032779574,0.0021882057,0.004680097,0.0035848618,0.005740106,0.0045048594,0.0052630305,0.050273083,0.11042821,-0.0005605221,0.0006197691,0.0010966063,0.002306521,0.0015420318,0.0033155084,0.002470851,0.004021764,0.003059268,0.0035612583,0.09744268,0.2137513,0.006950736,0.0071160197,0.06671288,0.14634208,0.0030329823,0.003377378,0.050117757,0.109938845,0.0031618476,0.0028239489,0.10026203,0.21369036,0.004232168,0.002452612,0.069046706,0.14716054,0.0026047826,0.0011038184,0.056034725,0.11942786,0.0015752316,0.0006507635
2.0,0.11221411,0.25110537,0.00092053413,0.00349617,0.0033812523,0.008305192,0.00548321,0.011455834,0.008924544,0.013902068,0.010923743,0.0127568245,0.094690226,0.21189158,0.0010231733,0.0025152564,0.0022699237,0.0054186583,0.0034784079,0.008050144,0.0059624314,0.010098577,0.0075812936,0.009247124,0.047641728,0.10660953,0.0004092455,0.0011821389,0.00093501806,0.0017621517,0.0012375712,0.0024427772,0.0018532872,0.0029026866,0.0022461414,0.0025282502,0.11203548,0.25044468,0.012511969,0.011280239,0.094515085,0.2112795,0.008420289,0.008108497,0.047890943,0.10705565,0.0023824573,0.0025274158,0.11599074,0.25230584,0.0050175786,0.0030306578,0.10036641,0.21831942,0.003727734,0.0020249486,0.05354135,0.11646442,0.0010663271,0.000615716
2.25,0.11537622,0.26292142,0.00054466724,0.0034627914,0.0037762523,0.009283662,0.006134987,0.012919366,0.010080934,0.015847862,0.012447953,0.01463449,0.09239776,0.21055768,0.0010322332,0.0024197698,0.0022266507,0.0052424073,0.003380835,0.007760048,0.0057529807,0.009708762,0.007302046,0.008927345,0.0580014,0.13217464,0.00029575825,0.0012504458,0.0011923909,0.0024443865,0.0016568899,0.0034867525,0.0026035905,0.0042026043,0.0031962395,0.0037095547,0.11519083,0.26232418,0.012923002,0.011930287,0.09222639,0.21002726,0.007610619,0.007596791,0.058144648,0.13241287,0.0019496083,0.002731204,0.117818534,0.26163572,0.0060043335,0.0036379695,0.097621925,0.21678577,0.0042464137,0.0021526217,0.06273618,0.13931617,0.0016779304,0.00088107586
