Time,UHR_MAER_EnKF,UHR_MAE_EnKF,UHR_SSIMLoss_EnKF,UHR_MAER_EnKF(HR),UHR_MAE_EnKF(HR),UHR_SSIMLoss_EnKF(HR),UHR_MAER_SRDA,UHR_MAE_SRDA,UHR_SSIMLoss_SRDA,HR_MAER_EnKF,HR_MAE_EnKF,HR_SSIMLoss_EnKF,HR_MAER_EnKF(HR),HR_MAE_EnKF(HR),HR_SSIMLoss_EnKF(HR),HR_MAER_SRDA,HR_MAE_SRDA,HR_SSIMLoss_SRDA,LR_MAER_EnKF,LR_MAE_EnKF,LR_SSIMLoss_EnKF,LR_MAER_EnKF(HR),LR_MAE_EnKF(HR),LR_SSIMLoss_EnKF(HR),LR_MAER_SRDA,LR_MAE_SRDA,LR_SSIMLoss_SRDA
0.0,0.25856003,0.5342139,0.27247387,0.25070098,0.51797616,0.27275968,,,,0.26450506,0.54716617,0.20627582,0.2570527,0.5317499,0.20795256,,,,0.27423966,0.5620035,0.026717126,0.2654028,0.543894,0.024924338,,,
0.25,0.08204443,0.16007969,0.00027817488,0.046396647,0.09052608,0.0009289384,,,,0.08182892,0.15931208,0.010451913,0.045742318,0.08905536,0.0058680773,,,,0.08316864,0.15658121,0.0019354224,0.048517022,0.09134277,0.0011551976,,,
0.5,0.07785051,0.1549983,0.00012278557,0.03898693,0.07762194,0.00026851892,,,,0.07764726,0.15425888,0.005576372,0.038408343,0.0763044,0.0031721592,,,,0.08283329,0.15933281,0.0013136864,0.041181907,0.07921488,0.00047910213,,,
0.75,0.0784898,0.15947978,0.000508368,0.03636163,0.07388151,-0.00068342686,,,,0.07832291,0.15881306,0.0040984154,0.036070906,0.07313991,-0.00022149086,,,,0.08502571,0.16696598,0.0014334321,0.038137272,0.0748906,0.0004979372,,,
1.0,0.08159067,0.16913764,0.00026494265,0.1690001,0.35033762,0.0031679869,0.037106846,0.07692258,-2.7418137e-05,0.081293926,0.16819727,0.006868124,0.16768114,0.34693256,0.020581663,0.037256803,0.07708439,0.0018488765,0.087942146,0.17635202,0.001134336,0.16857815,0.3380529,0.011579037,0.041617148,0.083455645,-1.2516975e-05
1.25,0.086435236,0.18274501,-2.014637e-05,0.1636835,0.34606656,0.0035713315,0.038566966,0.0815399,-0.00022482872,0.08611225,0.18176715,0.0060603023,0.16242872,0.34285718,0.017084539,0.03869093,0.08166944,-0.00020337105,0.09254716,0.18960673,0.0015651584,0.1648547,0.33774737,0.011055768,0.043158043,0.088420376,0.00060743093
1.5,0.09240552,0.19917762,-0.0001269579,0.16223854,0.34970084,0.0033010244,0.04390786,0.094642214,-0.0003554821,0.092095725,0.19825265,0.006272316,0.16106501,0.34672144,0.017039359,0.044117913,0.09497175,0.0031733513,0.09801481,0.2050836,0.0015206933,0.16673598,0.34887397,0.010922849,0.048568852,0.10162418,0.0002861023
1.75,0.09963263,0.21885933,4.4465065e-05,0.16519627,0.36288056,0.0031464696,0.04582141,0.1006542,-0.0005778074,0.09931664,0.21795607,0.008407712,0.16392927,0.3597522,0.01831913,0.046010777,0.10097329,0.003522873,0.10453963,0.22335663,0.0024353266,0.16984545,0.36288732,0.011283994,0.05052955,0.10796011,0.00085294247
2.0,0.10771129,0.24103624,0.00036978722,0.16532181,0.36995703,0.003793478,0.0444516,0.09947376,-0.00043785572,0.10738341,0.24014243,0.0095745325,0.16407548,0.3669234,0.019546628,0.044710148,0.09998569,0.0020430088,0.1127822,0.24600388,0.0035015345,0.17157,0.37423357,0.011719525,0.04893926,0.10674777,0.00024819374
2.25,0.11208321,0.25541988,0.000823915,0.1604563,0.36565447,0.00389719,0.04738503,0.10798297,0.00038570166,0.11174215,0.25456202,0.009881854,0.15905826,0.3623538,0.019228816,0.04764191,0.10853399,0.0019888282,0.11683195,0.26030064,0.0038742423,0.1663068,0.3705302,0.0108447075,0.05180811,0.115428045,0.0011770725
